model,training_percentage,training_samples,repeat,epoch,training_loss,validation_loss
standard_NN,75,2625,2,1,0.7138572211066881,0.3655656576156616
standard_NN,75,2625,2,2,0.3658196514561063,0.2629239857196808
standard_NN,75,2625,2,3,0.2784179456177212,0.22336745262145996
standard_NN,75,2625,2,4,0.24028949563701948,0.1966710090637207
standard_NN,75,2625,2,5,0.21418737739025215,0.17639999091625214
standard_NN,75,2625,2,6,0.20017141134788594,0.16550962626934052
standard_NN,75,2625,2,7,0.18838722671249084,0.15621641278266907
standard_NN,75,2625,2,8,0.18430562577919946,0.15048646926879883
standard_NN,75,2625,2,9,0.34816025672036977,0.1514202207326889
standard_NN,75,2625,2,10,0.22077422542497516,0.1394999623298645
standard_NN,75,2625,2,11,0.17048062257734792,0.1322750449180603
standard_NN,75,2625,2,12,0.16366512249805965,0.13070856034755707
standard_NN,75,2625,2,13,0.16246754520883164,0.12977133691310883
standard_NN,75,2625,2,14,0.16026657225475424,0.12894316017627716
standard_NN,75,2625,2,15,0.1560050800839062,0.12726472318172455
standard_NN,75,2625,2,16,0.15372782708436716,0.12644049525260925
standard_NN,75,2625,2,17,0.15311297137356764,0.12316785007715225
standard_NN,75,2625,2,18,0.15035538622621625,0.12161348760128021
standard_NN,75,2625,2,19,0.14735830318282492,0.12084856629371643
standard_NN,75,2625,2,20,0.1465520323697655,0.12092110514640808
standard_NN,75,2625,2,21,0.14389873806032397,0.12403520941734314
standard_NN,75,2625,2,22,0.14264341494778082,0.12119217962026596
standard_NN,75,2625,2,23,0.14913684511113734,0.1252497285604477
standard_NN,75,2625,2,24,0.16175505454607664,0.1350250542163849
standard_NN,75,2625,2,25,0.14866192041275403,0.12208236008882523
standard_NN,75,2625,2,26,0.13955684205783264,0.1228218600153923
standard_NN,75,2625,2,27,0.1583164362458601,0.12222352623939514
standard_NN,75,2625,2,28,0.18439201340966282,0.12433729320764542
standard_NN,75,2625,2,29,0.14175345242810658,0.11895282566547394
standard_NN,75,2625,2,30,0.13693380351400092,0.119597889482975
standard_NN,75,2625,2,31,0.1413573048609708,0.12716683745384216
standard_NN,75,2625,2,32,0.13601235867965789,0.11619209498167038
standard_NN,75,2625,2,33,0.13123257907794877,0.11875927448272705
standard_NN,75,2625,2,34,0.12855183311538504,0.11956360191106796
standard_NN,75,2625,2,35,0.12616394874307194,0.11531572788953781
standard_NN,75,2625,2,36,0.12750131487181143,0.1125742644071579
standard_NN,75,2625,2,37,0.12497414504399612,0.11520729959011078
standard_NN,75,2625,2,38,0.12568247749004513,0.11878975480794907
standard_NN,75,2625,2,39,0.12471233008407234,0.11832975596189499
standard_NN,75,2625,2,40,0.12400964235088655,0.13006556034088135
standard_NN,75,2625,2,41,0.11957673837120335,0.11637240648269653
standard_NN,75,2625,2,42,0.11566159952365394,0.11666510999202728
standard_NN,75,2625,2,43,0.11311047448821011,0.11578425019979477
standard_NN,75,2625,2,44,0.11247689230367541,0.13450846076011658
standard_NN,75,2625,2,45,0.11935551792737983,0.14055123925209045
standard_NN,75,2625,2,46,0.12568696823325895,0.1220329999923706
standard_NN,75,2625,2,47,0.11185757014235216,0.12135981023311615
standard_NN,75,2625,2,48,0.11119317999553113,0.11845872551202774
standard_NN,75,2625,2,49,0.10834672084699075,0.12652046978473663
standard_NN,75,2625,2,50,0.10820234804192469,0.12086305022239685
standard_NN,75,2625,2,51,0.10413869429889712,0.1197470873594284
standard_NN,75,2625,2,52,0.09754524278659596,0.14109013974666595
standard_NN,75,2625,2,53,0.0990729603093184,0.11756229400634766
standard_NN,75,2625,2,54,0.0978857606338958,0.11499525606632233
standard_NN,75,2625,2,55,0.09669052516325055,0.12093129009008408
standard_NN,75,2625,2,56,0.10558953034203677,0.12438817322254181
standard_NN,75,2625,2,57,0.09908430406912452,0.12140024453401566
standard_NN,75,2625,2,58,0.09249584380553902,0.12392198294401169
