model,training_percentage,training_samples,repeat,epoch,training_loss,validation_loss
standard_NN,50,1750,2,1,0.8451489912612098,0.6468636989593506
standard_NN,50,1750,2,2,0.43160029873251915,0.3962339162826538
standard_NN,50,1750,2,3,0.3057816962578467,0.33083483576774597
standard_NN,50,1750,2,4,0.2562437704099076,0.2893213629722595
standard_NN,50,1750,2,5,0.21344240342399903,0.25703519582748413
standard_NN,50,1750,2,6,0.19783547041671617,0.2439260184764862
standard_NN,50,1750,2,7,0.18153792114130088,0.22551557421684265
standard_NN,50,1750,2,8,0.1664931211354477,0.21156512200832367
standard_NN,50,1750,2,9,0.1601560560188123,0.20733115077018738
standard_NN,50,1750,2,10,0.15605675502281105,0.19734200835227966
standard_NN,50,1750,2,11,0.15141439690653766,0.18992236256599426
standard_NN,50,1750,2,12,0.1384508884511888,0.1964884251356125
standard_NN,50,1750,2,13,0.13777523820421525,0.19046202301979065
standard_NN,50,1750,2,14,0.1373436812178365,0.18483932316303253
standard_NN,50,1750,2,15,0.12711595025445735,0.1781722903251648
standard_NN,50,1750,2,16,0.12242670450359583,0.17492006719112396
standard_NN,50,1750,2,17,0.11926441892449345,0.1727738082408905
standard_NN,50,1750,2,18,0.11638623150065541,0.17678214609622955
standard_NN,50,1750,2,19,0.12790422500776394,0.17448383569717407
standard_NN,50,1750,2,20,0.11894036403724126,0.17429140210151672
standard_NN,50,1750,2,21,0.11424733738281898,0.17069736123085022
standard_NN,50,1750,2,22,0.10749983960496527,0.16988644003868103
standard_NN,50,1750,2,23,0.10276445094496012,0.17098486423492432
standard_NN,50,1750,2,24,0.1053216126082199,0.16753147542476654
standard_NN,50,1750,2,25,0.09842533691387091,0.17210756242275238
standard_NN,50,1750,2,26,0.10252080691446151,0.1779421865940094
standard_NN,50,1750,2,27,0.11055118730291724,0.17333386838436127
standard_NN,50,1750,2,28,0.10171054070815444,0.17370198667049408
standard_NN,50,1750,2,29,0.0932978078989046,0.1648930460214615
standard_NN,50,1750,2,30,0.08698208942743284,0.16950154304504395
standard_NN,50,1750,2,31,0.0828023855574429,0.1813480705022812
standard_NN,50,1750,2,32,0.09309424513152667,0.17407308518886566
standard_NN,50,1750,2,33,0.0815238282084465,0.16738077998161316
standard_NN,50,1750,2,34,0.08087328149537955,0.16964338719844818
standard_NN,50,1750,2,35,0.07612133012818438,0.16801483929157257
standard_NN,50,1750,2,36,0.07434099546766706,0.17024947702884674
standard_NN,50,1750,2,37,0.07547232588487011,0.17057330906391144
standard_NN,50,1750,2,38,0.07247882945063923,0.16980375349521637
standard_NN,50,1750,2,39,0.06802511364886803,0.1690811663866043
standard_NN,50,1750,2,40,0.06811055354773998,0.17955631017684937
standard_NN,50,1750,2,41,0.06859743046308202,0.1756962686777115
standard_NN,50,1750,2,42,0.07058734120801091,0.1756061613559723
standard_NN,50,1750,2,43,0.06439439689607493,0.17640122771263123
standard_NN,50,1750,2,44,0.07148971069338066,0.1760588139295578
standard_NN,50,1750,2,45,0.06339424303067583,0.17104579508304596
standard_NN,50,1750,2,46,0.06346664990165404,0.181798055768013
standard_NN,50,1750,2,47,0.06082872151663261,0.16996076703071594
standard_NN,50,1750,2,48,0.05614953810748245,0.1793515831232071
standard_NN,50,1750,2,49,0.055218170097629936,0.17966412007808685
standard_NN,50,1750,2,50,0.05382372814762805,0.17643116414546967
standard_NN,50,1750,2,51,0.050252525634797554,0.17767485976219177
standard_NN,50,1750,2,52,0.05186051210122449,0.18354012072086334
standard_NN,50,1750,2,53,0.053313401993364096,0.17481672763824463
standard_NN,50,1750,2,54,0.04806497001222202,0.1793840378522873
standard_NN,50,1750,2,55,0.049335477873682976,0.18305344879627228
standard_NN,50,1750,2,56,0.048921739316678474,0.18149881064891815
standard_NN,50,1750,2,57,0.045954131321715455,0.17641372978687286
standard_NN,50,1750,2,58,0.04558659837182079,0.17607608437538147
standard_NN,50,1750,2,59,0.042494789930060506,0.18329598009586334
standard_NN,50,1750,2,60,0.04412247925730688,0.178888738155365
standard_NN,50,1750,2,61,0.043617661676502655,0.17712515592575073
standard_NN,50,1750,2,62,0.044489106662305336,0.19431863725185394
standard_NN,50,1750,2,63,0.042774197811793,0.19153320789337158
standard_NN,50,1750,2,64,0.039859599234270196,0.181749626994133
standard_NN,50,1750,2,65,0.04129392337719245,0.1828213930130005
standard_NN,50,1750,2,66,0.036898603363494785,0.1896325647830963
standard_NN,50,1750,2,67,0.037634249443986585,0.1822543889284134
standard_NN,50,1750,2,68,0.03629390461303826,0.19744959473609924
standard_NN,50,1750,2,69,0.038237363332882524,0.19623979926109314
standard_NN,50,1750,2,70,0.03464970639574209,0.18390867114067078
standard_NN,50,1750,2,71,0.040487030687342794,0.20381560921669006
standard_NN,50,1750,2,72,0.04080514070977058,0.19395026564598083
standard_NN,50,1750,2,73,0.03574682023775365,0.1938106268644333
standard_NN,50,1750,2,74,0.03794070433026978,0.2009814977645874
standard_NN,50,1750,2,75,0.03335778734513691,0.1930590718984604
standard_NN,50,1750,2,76,0.033984264957585504,0.2010476142168045
standard_NN,50,1750,2,77,0.032819877877565365,0.1933467984199524
standard_NN,50,1750,2,78,0.029565243557694236,0.19257430732250214
standard_NN,50,1750,2,79,0.031838548402967196,0.19451755285263062
