model,training_percentage,training_samples,repeat,epoch,training_loss,validation_loss
physics_guided_NN,100,3500,3,1,0.6416713640093803,0.3040921688079834
physics_guided_NN,100,3500,3,2,0.25249494977972725,0.19832399487495422
physics_guided_NN,100,3500,3,3,0.16915099475194106,0.13464270532131195
physics_guided_NN,100,3500,3,4,0.124302683330395,0.10007264465093613
physics_guided_NN,100,3500,3,5,0.1017048822038553,0.08128379285335541
physics_guided_NN,100,3500,3,6,0.07915111031721939,0.06323669105768204
physics_guided_NN,100,3500,3,7,0.06825655441392552,0.05464386194944382
physics_guided_NN,100,3500,3,8,0.05486057994209907,0.04546952247619629
physics_guided_NN,100,3500,3,9,0.04862468279898167,0.04482181742787361
physics_guided_NN,100,3500,3,10,0.038982855122197756,0.04936036467552185
physics_guided_NN,100,3500,3,11,0.03796380863694305,0.04067341983318329
physics_guided_NN,100,3500,3,12,0.03232135048813441,0.03243696689605713
physics_guided_NN,100,3500,3,13,0.027767338095740838,0.03712568059563637
physics_guided_NN,100,3500,3,14,0.02509895691817457,0.029540903866291046
physics_guided_NN,100,3500,3,15,0.025442098250443284,0.023251516744494438
physics_guided_NN,100,3500,3,16,0.02197706113484773,0.022753333672881126
physics_guided_NN,100,3500,3,17,0.0209623172625222,0.019583620131015778
physics_guided_NN,100,3500,3,18,0.015353752884336493,0.020873649045825005
physics_guided_NN,100,3500,3,19,0.01679086970927363,0.020392930135130882
physics_guided_NN,100,3500,3,20,0.012501273325390437,0.015298604033887386
physics_guided_NN,100,3500,3,21,0.01723928680982102,0.015392468310892582
physics_guided_NN,100,3500,3,22,0.012567662684754892,0.014403294771909714
physics_guided_NN,100,3500,3,23,0.010829007888043468,0.013090500608086586
physics_guided_NN,100,3500,3,24,0.012029337493533437,0.018841933459043503
physics_guided_NN,100,3500,3,25,0.011726249959743158,0.012746765278279781
physics_guided_NN,100,3500,3,26,0.009785465184937824,0.013280166313052177
physics_guided_NN,100,3500,3,27,0.009043998290276663,0.014912255108356476
physics_guided_NN,100,3500,3,28,0.007436650733209469,0.013525307178497314
physics_guided_NN,100,3500,3,29,0.008473621837964112,0.011596978642046452
physics_guided_NN,100,3500,3,30,0.0070851496801796286,0.010307679884135723
physics_guided_NN,100,3500,3,31,0.0063435629624026746,0.010830504819750786
physics_guided_NN,100,3500,3,32,0.007193600955757905,0.011149588972330093
physics_guided_NN,100,3500,3,33,0.006356257524087348,0.009617175906896591
physics_guided_NN,100,3500,3,34,0.005878856420432302,0.011089908890426159
physics_guided_NN,100,3500,3,35,0.005954259746199982,0.010133221745491028
physics_guided_NN,100,3500,3,36,0.0054682733893225135,0.00859839003533125
physics_guided_NN,100,3500,3,37,0.0052225610876286575,0.008819272741675377
physics_guided_NN,100,3500,3,38,0.004503331665711647,0.007831777445971966
physics_guided_NN,100,3500,3,39,0.004370959217406132,0.009888334199786186
physics_guided_NN,100,3500,3,40,0.004119136942211877,0.009515813551843166
physics_guided_NN,100,3500,3,41,0.004184992986053905,0.009141061455011368
physics_guided_NN,100,3500,3,42,0.003998854335143485,0.008800379000604153
physics_guided_NN,100,3500,3,43,0.003849932187321511,0.007935288362205029
physics_guided_NN,100,3500,3,44,0.003902951799417761,0.008132480084896088
physics_guided_NN,100,3500,3,45,0.0032743862766603177,0.009201595559716225
physics_guided_NN,100,3500,3,46,0.004063010452823206,0.007241823710501194
physics_guided_NN,100,3500,3,47,0.0031098762781105256,0.007792515214532614
physics_guided_NN,100,3500,3,48,0.0033426225439391354,0.008713730610907078
physics_guided_NN,100,3500,3,49,0.003926907251165672,0.008542087860405445
physics_guided_NN,100,3500,3,50,0.0027220121859996157,0.007105155847966671
physics_guided_NN,100,3500,3,51,0.0037327870514921166,0.007739456836134195
physics_guided_NN,100,3500,3,52,0.00441847057081759,0.007483343128114939
physics_guided_NN,100,3500,3,53,0.003430564640174535,0.007196490652859211
physics_guided_NN,100,3500,3,54,0.0030232649084857917,0.006586587056517601
