model,training_percentage,training_samples,repeat,epoch,training_loss,validation_loss
standard_NN,5,175,2,1,1.0087674061457317,0.9544216394424438
standard_NN,5,175,2,2,0.9990145961443583,0.9325571656227112
standard_NN,5,175,2,3,0.9355568687121073,0.9082868695259094
standard_NN,5,175,2,4,0.9222982327143351,0.8799852132797241
standard_NN,5,175,2,5,0.8283892273902893,0.846861720085144
standard_NN,5,175,2,6,0.8233117063840231,0.8079103827476501
standard_NN,5,175,2,7,0.7744696935017904,0.7621030807495117
standard_NN,5,175,2,8,0.7278049985567728,0.7119318842887878
standard_NN,5,175,2,9,0.6577545801798502,0.6582560539245605
standard_NN,5,175,2,10,0.5964450240135193,0.6044062972068787
standard_NN,5,175,2,11,0.5124298830827078,0.5548089742660522
standard_NN,5,175,2,12,0.5028280814488729,0.5158005356788635
standard_NN,5,175,2,13,0.4579115907351176,0.4907085597515106
standard_NN,5,175,2,14,0.4178444941838582,0.4762500524520874
standard_NN,5,175,2,15,0.3759045898914337,0.4664475917816162
standard_NN,5,175,2,16,0.3801777760187785,0.45520150661468506
standard_NN,5,175,2,17,0.3493787745634715,0.44183000922203064
standard_NN,5,175,2,18,0.34630651275316876,0.4268593490123749
standard_NN,5,175,2,19,0.36235447973012924,0.41504329442977905
standard_NN,5,175,2,20,0.312088280916214,0.40484297275543213
standard_NN,5,175,2,21,0.2938792010148366,0.3972652554512024
standard_NN,5,175,2,22,0.33386656641960144,0.39206188917160034
standard_NN,5,175,2,23,0.27576944231987,0.3858003318309784
standard_NN,5,175,2,24,0.2739017407099406,0.3780820369720459
standard_NN,5,175,2,25,0.2634337246417999,0.3717503845691681
standard_NN,5,175,2,26,0.25780395170052844,0.36656343936920166
standard_NN,5,175,2,27,0.23796360194683075,0.35895201563835144
standard_NN,5,175,2,28,0.23106461018323898,0.35306960344314575
standard_NN,5,175,2,29,0.2158155490954717,0.3479342460632324
standard_NN,5,175,2,30,0.23806622624397278,0.3426789939403534
standard_NN,5,175,2,31,0.21672052641709647,0.33748286962509155
standard_NN,5,175,2,32,0.2321115384499232,0.3342582881450653
standard_NN,5,175,2,33,0.2039852812886238,0.32997602224349976
standard_NN,5,175,2,34,0.19657356043656668,0.32655516266822815
standard_NN,5,175,2,35,0.18231826275587082,0.3218247592449188
standard_NN,5,175,2,36,0.18700403968493143,0.31731221079826355
standard_NN,5,175,2,37,0.17842655877272287,0.3148874342441559
standard_NN,5,175,2,38,0.17620965093374252,0.3133675158023834
standard_NN,5,175,2,39,0.1736830770969391,0.310295432806015
standard_NN,5,175,2,40,0.15720213452974954,0.30787715315818787
standard_NN,5,175,2,41,0.1724871670206388,0.30361801385879517
standard_NN,5,175,2,42,0.15225339184204736,0.3013310134410858
standard_NN,5,175,2,43,0.14697221169869104,0.3035961091518402
standard_NN,5,175,2,44,0.1509863461057345,0.2985614538192749
standard_NN,5,175,2,45,0.14502144356568655,0.29338523745536804
