epoch,training_loss,validation_loss
100,0.001725325880529867,0.025642672553658485
101,0.001568974580467594,0.02447950653731823
102,0.0017338832390536977,0.023544274270534515
103,0.002086949862793765,0.026189588010311127
104,0.0018501182234930721,0.022251661866903305
105,0.001393200120020827,0.02642694115638733
106,0.00591580980531448,0.02632170543074608
107,0.002428361195647581,0.025236787274479866
108,0.001591790049463849,0.02483217604458332
109,0.0014258757910945198,0.024107305333018303
110,0.0010676214720164849,0.022673403844237328
111,0.0010149148779667236,0.021511219441890717
112,0.0008326541161460971,0.021315155550837517
113,0.0009383236275012181,0.024073880165815353
114,0.0008631786744279618,0.02321302704513073
115,0.0007134736674329774,0.0219600610435009
116,0.0008652365861714563,0.02432085946202278
117,0.001002881868573075,0.022060316056013107
118,0.0009225558717100119,0.023755274713039398
119,0.0008664768332065167,0.02166845090687275
120,0.000872613699704578,0.023007676005363464
121,0.0010371593859004366,0.02039310894906521
122,0.0022895692636004904,0.02051776461303234
123,0.0022742390267508615,0.03191506117582321
124,0.0016940455984281884,0.022961273789405823
125,0.0013634721917862242,0.027272699400782585
126,0.002366502946031026,0.02444472536444664
127,0.0020763564018786633,0.026341626420617104
128,0.00845054801214825,0.02587062120437622
129,0.0018512884525328198,0.021232036873698235
130,0.0013342733473770997,0.025345955044031143
131,0.002096065157093108,0.02251454070210457
132,0.00554419254291464,0.026253949850797653
133,0.0023383397360289978,0.02776891551911831
134,0.002238429674286057,0.02163957804441452
135,0.0012553301253567704,0.030346615239977837
136,0.0016278020556042478,0.02580239810049534
137,0.0009891978232190012,0.024738261476159096
138,0.0007710129088743336,0.023821987211704254
139,0.0006146374682430178,0.023773089051246643
140,0.000682162363558415,0.02324064075946808
141,0.0006515649771741168,0.02294750325381756
142,0.0005358750691150569,0.022499755024909973
143,0.0006125565205531364,0.022295279428362846
144,0.0006424294573000887,0.022047482430934906
145,0.0005951652488544245,0.020756879821419716
146,0.0005192420958668332,0.023416439071297646
147,0.0005419917002489621,0.023153411224484444
148,0.0005553990446390923,0.02211008034646511
149,0.0005057023356626318,0.02357020042836666
150,0.0006338357287776572,0.02136295661330223
151,0.0013852129155896944,0.024209247902035713
152,0.001154537952441553,0.01935221254825592
153,0.0011663990381004458,0.023072145879268646
154,0.0009180080076806586,0.024012180045247078
155,0.0008304604165129025,0.022102858871221542
156,0.000886040153669786,0.023442672565579414
157,0.0018592027709184384,0.019622744992375374
158,0.0029298919496465138,0.025251340121030807
159,0.004043108874677934,0.028194522485136986
160,0.0025849572700363667,0.027527516707777977
161,0.0015265771484171803,0.024312732741236687
162,0.00272458492545411,0.020355209708213806
163,0.0014499215557324616,0.021696854382753372
164,0.0008893458881754089,0.021255651488900185
165,0.0005917475119614127,0.02144753932952881
166,0.0005407648065804758,0.02211996540427208
167,0.0009373010623014786,0.02545877732336521
168,0.0015490668730556289,0.02400808595120907
169,0.0008067636314081028,0.021690046414732933
170,0.0005594601526602425,0.020965462550520897
171,0.0005115677316842431,0.023355819284915924
172,0.00046786700893955473,0.02350497804582119
173,0.0005258111722386357,0.022919654846191406
174,0.0005440207798859443,0.02377782203257084
175,0.0007871227926278318,0.02546302042901516
176,0.0006853263060541147,0.02514876425266266
177,0.0007130673655245284,0.021558988839387894
178,0.0007086709403665737,0.02590906247496605
179,0.0005127903010526841,0.02244468778371811
180,0.0005107900625179437,0.02117212489247322
181,0.00056885325783779,0.020143788307905197
182,0.0007058651657478714,0.022811582311987877
183,0.0007105760022320531,0.022874565795063972
184,0.0006564875704828989,0.020235195755958557
185,0.0011797143627931786,0.023660145699977875
186,0.0016398749626453288,0.026181647554039955
187,0.0032078920424365525,0.020787086337804794
188,0.005311266238674183,0.019783442839980125
189,0.0025913201478860257,0.027227602899074554
190,0.0031566513395360246,0.01963012106716633
191,0.0022165784241885626,0.022855594754219055
192,0.001153106075997295,0.022009558975696564
193,0.0009958991659170186,0.019884997978806496
194,0.0007537722870686346,0.021193597465753555
195,0.0005655518153534186,0.0219828262925148
196,0.000582782851151106,0.022909509018063545
197,0.0005693750180812045,0.0216749869287014
198,0.0006311233642257072,0.021415790542960167
199,0.0005981663424542851,0.022408712655305862
200,0.0005467948263024234,0.022166680544614792
201,0.00046420732264364646,0.021004244685173035
202,0.0006196933025917546,0.021096033975481987
