epoch,training_loss,validation_loss
1,0.6529880166053772,0.4785442054271698
2,0.22405942156910896,0.32734325528144836
3,0.14788552034984936,0.2735995948314667
4,0.12122574943033132,0.24349595606327057
5,0.10374846864830364,0.22731254994869232
6,0.0960111271420663,0.20830611884593964
7,0.09002502707933838,0.20617851614952087
8,0.08560501638461243,0.19623708724975586
9,0.08440007364208048,0.18764235079288483
10,0.07967319117689675,0.18076631426811218
11,0.07831693149425767,0.1897190660238266
12,0.0748879694972526,0.173796609044075
13,0.07517284170978449,0.18485157191753387
14,0.0738031035627831,0.17008370161056519
15,0.07137716729193926,0.1768857091665268
16,0.07213266325098547,0.17424318194389343
17,0.06879531775008549,0.16249053180217743
18,0.0653145790269429,0.15862146019935608
19,0.0643102434209802,0.15848110616207123
20,0.06372296092185108,0.15460200607776642
21,0.06530061518265443,0.15419048070907593
22,0.0630900584838607,0.15187321603298187
23,0.060526883678341456,0.15669533610343933
24,0.060354950871657244,0.15111282467842102
25,0.0618318175135011,0.15097875893115997
26,0.05846163464540785,0.15368212759494781
27,0.06101015260104429,0.15622489154338837
28,0.05990825342861089,0.14073587954044342
29,0.05245919877832586,0.16815820336341858
30,0.0564411219378764,0.14624980092048645
31,0.05792246853763407,0.13694854080677032
32,0.05323735556819222,0.1325167566537857
33,0.058803293210538954,0.1443176120519638
34,0.05139714873141863,0.13997873663902283
35,0.052274941771545194,0.1360553801059723
36,0.05056515327570113,0.1318778097629547
37,0.05880902001464909,0.13286596536636353
38,0.051307584802535444,0.13701856136322021
39,0.050118300945244054,0.13626599311828613
40,0.049785596572540024,0.14642080664634705
41,0.0538566708649424,0.1326817274093628
42,0.04796203847297213,0.13221758604049683
43,0.047105074479159986,0.12247040122747421
44,0.05116224028170109,0.1391850858926773
45,0.046042075905610214,0.1353936493396759
46,0.04493010768836195,0.1369093358516693
47,0.04470637674358758,0.12868070602416992
48,0.044671880149028516,0.1517481654882431
49,0.04482987381687219,0.12464728206396103
50,0.04320464711636305,0.12442340701818466
51,0.04521739929914474,0.12285525351762772
52,0.041449658945202826,0.12209028005599976
53,0.045410809623585506,0.14602652192115784
54,0.041805663882670076,0.11132385581731796
55,0.04441584607755596,0.11983983218669891
56,0.04137107511474328,0.11395367980003357
57,0.03818246555429968,0.11088588088750839
58,0.04230841804634441,0.1197681725025177
59,0.039901931829411874,0.11636724323034286
60,0.03752886925569989,0.10937569290399551
61,0.03753666879439896,0.10472927987575531
62,0.03678911407054825,0.10438830405473709
63,0.03608417279848998,0.11076868325471878
64,0.03506401792083952,0.1102973073720932
65,0.03325505516576496,0.13128598034381866
66,0.03675251333889636,0.11091463267803192
67,0.035764723889191045,0.11399495601654053
68,0.03467596550048752,0.11029063165187836
69,0.03288891409015791,0.10290653258562088
70,0.035503058118576354,0.10592353343963623
71,0.03503980376249687,0.11484680324792862
72,0.033959000202065166,0.10636093467473984
73,0.037575210588560864,0.11183533072471619
74,0.029214202900501814,0.12838606536388397
75,0.02928959391164509,0.10534767806529999
76,0.031576804257929324,0.11198332905769348
77,0.029673785775561224,0.12091163545846939
78,0.031199161158027976,0.10678055882453918
79,0.02979569970206781,0.09708940982818604
80,0.030258680050345984,0.1009758785367012
81,0.03451313344253735,0.11564694344997406
82,0.03174981981177222,0.11272646486759186
83,0.030747870715673673,0.1031685322523117
84,0.02749966944313862,0.12372887134552002
85,0.028620540045879102,0.11914735287427902
86,0.02631008020517501,0.10215722024440765
87,0.027111334184354,0.1075516939163208
88,0.027262946336784145,0.13700903952121735
89,0.026865987886082042,0.09974126517772675
90,0.02462692992253737,0.10782109200954437
91,0.024773441614921798,0.14042775332927704
92,0.02691453393040733,0.09749089181423187
93,0.025344503692097283,0.10418648272752762
94,0.025330732474950227,0.09730053693056107
95,0.023269391559403052,0.09536997973918915
96,0.023785556920550087,0.0978190004825592
97,0.02251785448329015,0.10305071622133255
98,0.02086699332364581,0.10257049649953842
99,0.02115181993523782,0.1057753711938858
100,0.02202969950369813,0.1021600067615509
101,0.02092722308906642,0.09858199954032898
102,0.02142189866016534,0.10577531903982162
103,0.020664175024086778,0.12364161759614944
104,0.020345438944853165,0.09810595959424973
105,0.018235242663120682,0.09577346593141556
106,0.02003450214185498,0.09626136720180511
107,0.022151551848616113,0.10447835177183151
108,0.01817944454960525,0.10709674656391144
109,0.017372973949055782,0.09977792948484421
110,0.015893369299274953,0.11049363762140274
111,0.018274700772863896,0.09597011655569077
112,0.01709320897405798,0.10001996159553528
113,0.018015944585204124,0.11860261857509613
114,0.01915473341518505,0.10466049611568451
115,0.018032213969325476,0.10505402088165283
116,0.018027286159551955,0.09716147929430008
117,0.017585522300479085,0.10069836676120758
118,0.016261383963071488,0.09252232313156128
119,0.019057742269201712,0.0961998924612999
120,0.01589368743483316,0.10441547632217407
121,0.014840078493580221,0.09244571626186371
122,0.01526319850659506,0.11224240809679031
123,0.013627138162370432,0.09315460175275803
124,0.014809593359347095,0.09167409688234329
125,0.016279508148066023,0.09635698795318604
126,0.017732853433963927,0.10308586061000824
127,0.014947457747025923,0.10884947329759598
128,0.014061717545105653,0.10243737697601318
129,0.013028754844245585,0.09363412111997604
130,0.013198810794644735,0.0953216701745987
131,0.014044650639830665,0.09247864782810211
132,0.015316953823309052,0.10884536802768707
133,0.014754564429379322,0.08950622379779816
134,0.011854155653749,0.08954233676195145
135,0.01117898480204696,0.09968727082014084
136,0.011194862603125248,0.09894677996635437
137,0.01143460049378601,0.09823016077280045
138,0.01123321147381582,0.09823990613222122
139,0.011999314887957139,0.09753609448671341
140,0.010042146440934051,0.0887235477566719
141,0.012905072852630506,0.09935043752193451
142,0.011098106535659595,0.09595528244972229
143,0.01179857505062087,0.09048917889595032
144,0.010081693043254993,0.08499818295240402
145,0.011739261295985091,0.09813389927148819
146,0.010887982090935111,0.096567302942276
147,0.009519907777112993,0.08692406117916107
