model,training_percentage,training_samples,repeat,epoch,training_loss,validation_loss
physics_guided_NN,50,1750,3,1,0.8360739084226745,0.5816835761070251
physics_guided_NN,50,1750,3,2,0.40595020234052626,0.31914258003234863
physics_guided_NN,50,1750,3,3,0.2664170251893146,0.25009316205978394
physics_guided_NN,50,1750,3,4,0.21301761336092437,0.19974125921726227
physics_guided_NN,50,1750,3,5,0.17921375037570084,0.17014771699905396
physics_guided_NN,50,1750,3,6,0.15060513805864112,0.1465667188167572
physics_guided_NN,50,1750,3,7,0.22122772596776485,0.12756411731243134
physics_guided_NN,50,1750,3,8,0.12167227394612772,0.11426601558923721
physics_guided_NN,50,1750,3,9,0.10509064088442496,0.10174605250358582
physics_guided_NN,50,1750,3,10,0.09488098695874214,0.09574248641729355
physics_guided_NN,50,1750,3,11,0.08623076220309096,0.08023419976234436
physics_guided_NN,50,1750,3,12,0.07633947107076113,0.07729227840900421
physics_guided_NN,50,1750,3,13,0.07271996306787644,0.0703674852848053
physics_guided_NN,50,1750,3,14,0.06786738319455513,0.06894505023956299
physics_guided_NN,50,1750,3,15,0.06105998091931854,0.0602727048099041
physics_guided_NN,50,1750,3,16,0.05568604893051088,0.055919818580150604
physics_guided_NN,50,1750,3,17,0.05710554976082806,0.05215921252965927
physics_guided_NN,50,1750,3,18,0.05368339403399399,0.0591752864420414
physics_guided_NN,50,1750,3,19,0.04435597982124558,0.045703839510679245
physics_guided_NN,50,1750,3,20,0.04301004815247974,0.04378945752978325
physics_guided_NN,50,1750,3,21,0.03772075104227822,0.04039349406957626
physics_guided_NN,50,1750,3,22,0.041784408768372874,0.04417896643280983
physics_guided_NN,50,1750,3,23,0.03750368538645229,0.04215767979621887
physics_guided_NN,50,1750,3,24,0.04141664905806205,0.03638892620801926
physics_guided_NN,50,1750,3,25,0.03037179179955274,0.03826795518398285
physics_guided_NN,50,1750,3,26,0.031690103450923095,0.04183033108711243
physics_guided_NN,50,1750,3,27,0.03890384964844478,0.036378681659698486
physics_guided_NN,50,1750,3,28,0.02795047881746931,0.031502243131399155
physics_guided_NN,50,1750,3,29,0.024114649584849497,0.034302134066820145
physics_guided_NN,50,1750,3,30,0.022841570832367455,0.031144531443715096
physics_guided_NN,50,1750,3,31,0.021344022692314217,0.029696879908442497
physics_guided_NN,50,1750,3,32,0.022633605046264296,0.030287642031908035
physics_guided_NN,50,1750,3,33,0.021940591088163534,0.036277227103710175
physics_guided_NN,50,1750,3,34,0.021935978264082223,0.03848659247159958
physics_guided_NN,50,1750,3,35,0.021573313561800336,0.03190746530890465
physics_guided_NN,50,1750,3,36,0.01936184719670564,0.025398163124918938
physics_guided_NN,50,1750,3,37,0.016728484628921642,0.024407343938946724
physics_guided_NN,50,1750,3,38,0.018325501986380135,0.028565047308802605
physics_guided_NN,50,1750,3,39,0.015939921024255455,0.028761863708496094
physics_guided_NN,50,1750,3,40,0.019562757474237254,0.02624746970832348
physics_guided_NN,50,1750,3,41,0.015050217592423516,0.022581061348319054
physics_guided_NN,50,1750,3,42,0.01409635248793555,0.024787088856101036
physics_guided_NN,50,1750,3,43,0.019549709112782563,0.02451157197356224
physics_guided_NN,50,1750,3,44,0.012709345435723662,0.02353675849735737
physics_guided_NN,50,1750,3,45,0.0188792995759286,0.02710009180009365
physics_guided_NN,50,1750,3,46,0.01241788505077628,0.022804459556937218
physics_guided_NN,50,1750,3,47,0.011158844663961125,0.020662058144807816
physics_guided_NN,50,1750,3,48,0.012637251214722969,0.019843216985464096
physics_guided_NN,50,1750,3,49,0.01043854615584548,0.019507041200995445
physics_guided_NN,50,1750,3,50,0.011207918120947267,0.01979762129485607
physics_guided_NN,50,1750,3,51,0.01143719838000834,0.019664021208882332
physics_guided_NN,50,1750,3,52,0.008776509701939566,0.01684916950762272
physics_guided_NN,50,1750,3,53,0.009132410283200443,0.01877296157181263
physics_guided_NN,50,1750,3,54,0.008822579876453216,0.01593164913356304
physics_guided_NN,50,1750,3,55,0.00757693564186671,0.01613861694931984
physics_guided_NN,50,1750,3,56,0.011469253272350346,0.021901661530137062
physics_guided_NN,50,1750,3,57,0.009116676694247872,0.019506104290485382
physics_guided_NN,50,1750,3,58,0.0068672244254100534,0.015510184690356255
physics_guided_NN,50,1750,3,59,0.0072353885459181455,0.022492695599794388
physics_guided_NN,50,1750,3,60,0.007292310940101743,0.014437145553529263
physics_guided_NN,50,1750,3,61,0.006306090849518243,0.015545637346804142
physics_guided_NN,50,1750,3,62,0.005928806494921446,0.015565688721835613
physics_guided_NN,50,1750,3,63,0.006781973244090166,0.015361961908638477
physics_guided_NN,50,1750,3,64,0.006009135407761538,0.013576608151197433
physics_guided_NN,50,1750,3,65,0.006058652619166034,0.012778130359947681
physics_guided_NN,50,1750,3,66,0.005607307955090489,0.016870325431227684
physics_guided_NN,50,1750,3,67,0.004997126862040854,0.013173974119126797
physics_guided_NN,50,1750,3,68,0.00657783485283809,0.01902635209262371
physics_guided_NN,50,1750,3,69,0.005882448961658936,0.013724683783948421
physics_guided_NN,50,1750,3,70,0.005194328051792192,0.01917003095149994
physics_guided_NN,50,1750,3,71,0.005441881949082017,0.013071627356112003
