epoch,training_loss,validation_loss
1,0.808495414189317,0.5339949727058411
2,0.42758619595657693,0.32696133852005005
3,0.28861028985543685,0.2617648243904114
4,0.2309113266115839,0.20746928453445435
5,0.20102965784343807,0.18230414390563965
6,0.16877486548301848,0.16978289186954498
7,0.13530920884487305,0.1371432989835739
8,0.13572555536573583,0.14614051580429077
9,0.11752923977645961,0.2830096185207367
10,0.11079335238953883,0.12273899465799332
11,0.08984137018295851,0.09793833643198013
12,0.08338657138361172,0.09743741154670715
13,0.07136397048492324,0.09943348914384842
14,0.06646130472760309,0.08351269364356995
15,0.05775030485608361,0.07580754905939102
16,0.052480278824540705,0.0889914333820343
17,0.04673017470843412,0.07621728628873825
18,0.03802534409544685,0.062296051532030106
19,0.030667367399754848,0.06907553225755692
20,0.043494613443247294,0.06600133329629898
21,0.03321019590154967,0.0680626705288887
22,0.032763434925370594,0.0733574628829956
23,0.02641144844026051,0.05194289609789848
24,0.024662922108969226,0.059824030846357346
25,0.023530694245445457,0.067923903465271
26,0.03196863809769804,0.055056773126125336
27,0.026175256543369455,0.05471956729888916
28,0.01710186799649488,0.04282945767045021
29,0.015838039243085817,0.047897640615701675
30,0.017281520921228963,0.0401223786175251
31,0.013966322063722393,0.036132510751485825
32,0.015673029659823937,0.043158747255802155
33,0.012069453917105089,0.038846828043460846
34,0.010393866695548324,0.03553799167275429
35,0.010200603103095835,0.04273533076047897
36,0.010593796644190495,0.03479517251253128
37,0.010188243887387215,0.03644481301307678
38,0.012734154425561427,0.03953566029667854
39,0.00893921357664195,0.03760535642504692
40,0.00810286519752646,0.03562994673848152
41,0.008761868075552312,0.036670103669166565
42,0.008037515515884892,0.03505290299654007
43,0.0075115636964751915,0.034385956823825836
44,0.00666455174584619,0.03257230296730995
45,0.006667389265600253,0.036574456840753555
46,0.007768306506543674,0.03777560219168663
47,0.008271446432494983,0.035862646996974945
48,0.006900012220086699,0.03745124116539955
49,0.007197104766964913,0.03255108371376991
50,0.005582686136900024,0.040274497121572495
51,0.006693269240415909,0.031859468668699265
52,0.007973418604921212,0.031110409647226334
53,0.006132415193133056,0.03327978774905205
54,0.0062481091802262445,0.034512680023908615
55,0.00576623055702922,0.049445975571870804
56,0.007166642856530168,0.028367388993501663
57,0.006123335109176961,0.0379260778427124
58,0.007710853993723338,0.029570994898676872
59,0.006447969548488882,0.030961455777287483
60,0.004757424096830867,0.0353708453476429
61,0.004270117155233906,0.033281777054071426
62,0.005878339470787482,0.04898998141288757
63,0.009064098318446089,0.03133038058876991
64,0.008051412205465815,0.025790033861994743
65,0.006474763770926405,0.0305009912699461
66,0.006042706191709096,0.03168020024895668
67,0.003975509273269298,0.02892652340233326
68,0.0033566626243885945,0.028639990836381912
69,0.0037528274887749418,0.02773362211883068
70,0.0033525536440058867,0.028506314381957054
71,0.004429998060434379,0.02755657024681568
72,0.0037909168781797317,0.03244594484567642
73,0.003923261070369997,0.03290288522839546
74,0.006920927212658253,0.03255558758974075
75,0.00910829451062124,0.030035754665732384
76,0.011290234833193774,0.032778751105070114
77,0.0070993970656259495,0.029438277706503868
78,0.011467985914681445,0.034539274871349335
79,0.012349678965454752,0.035398032516241074
80,0.007013923618730835,0.03072904422879219
81,0.00496466217499057,0.032740622758865356
82,0.007263650453056801,0.028992028906941414
83,0.0086885730704208,0.03134949505329132
84,0.0048169857430779795,0.0308387354016304
85,0.0041342504322528836,0.03140111267566681
86,0.007334191218780523,0.030162112787365913
87,0.030970472922887314,0.056940242648124695
88,0.01596309317233549,0.04357336461544037
89,0.005752736276057972,0.03376464545726776
90,0.0028001308028416877,0.03313141316175461
91,0.0031843755912797696,0.032580796629190445
92,0.0029200622483833948,0.030541379004716873
93,0.0024879252083006907,0.031963951885700226
94,0.0022442128297618844,0.03118634596467018
95,0.002138692323668775,0.03109094686806202
96,0.00295918142338368,0.030707143247127533
97,0.00316289923873476,0.030096497386693954
98,0.0021272295789623802,0.02961302362382412
99,0.0034334517930718986,0.033394962549209595
100,0.004953115865249526,0.033079467713832855
101,0.00663084393600002,0.03825560584664345
102,0.004143751028459519,0.03307051211595535
103,0.0023131183443844995,0.0324060432612896
104,0.0022461649771271784,0.027532605454325676
105,0.002497276471165771,0.031003018841147423
106,0.003320090691770681,0.03158986568450928
107,0.011124517686072399,0.14290744066238403
108,0.03189095215109939,0.03872567415237427
109,0.006412313726137985,0.02910313755273819
110,0.0027207515699873594,0.030679183080792427
111,0.002297371695749462,0.028313031420111656
112,0.002097471243045716,0.03150481358170509
113,0.0018478899776131253,0.029351981356739998
114,0.0048556380884044546,0.03403767570853233
