epoch,training_loss,validation_loss
1,0.6507655501365661,0.2576691210269928
2,0.1959104131229899,0.1605515480041504
3,0.1362953881309791,0.11241484433412552
4,0.10002177406779744,0.08571135997772217
5,0.08289418997751041,0.07442508637905121
6,0.06909254416823388,0.06506423652172089
7,0.05965109732510014,0.06129322573542595
8,0.050277513519606805,0.051785025745630264
9,0.045552913717586886,0.054444991052150726
10,0.041175099944865165,0.04663953185081482
11,0.036057023382322355,0.04378702864050865
12,0.03456112044778737,0.04380061477422714
13,0.02922721885314042,0.038642335683107376
14,0.025733833014965058,0.03654330596327782
15,0.029216427965597674,0.05090119689702988
16,0.022020436243408107,0.034827765077352524
17,0.01986416102471677,0.033033620566129684
18,0.017716586115685377,0.03107355162501335
19,0.015593674982135946,0.02723916433751583
20,0.0156736924524673,0.02732008509337902
21,0.014275790001689033,0.024050427600741386
22,0.014102264760400761,0.028184130787849426
23,0.015581079877235672,0.021758077666163445
24,0.010701303349130532,0.022940170019865036
25,0.012192226870154792,0.023068182170391083
26,0.009473842403597452,0.021275272592902184
27,0.008424074291674927,0.0274162907153368
28,0.010585881151597608,0.017648203298449516
29,0.008441151928325947,0.021280547603964806
30,0.007866529747843742,0.018851717934012413
31,0.006528292520141059,0.018157249316573143
32,0.006273913954977285,0.02231506071984768
33,0.006291416137140583,0.015562212094664574
34,0.005527392694387924,0.017612135037779808
35,0.00467902365648611,0.015256425365805626
36,0.005007054072550752,0.016683751717209816
37,0.005538539042357694,0.019295429810881615
38,0.005468880840238523,0.018036579713225365
39,0.005327810353430157,0.016742749139666557
40,0.003759153036993336,0.01429115328937769
41,0.003399666883474724,0.013086135499179363
42,0.004657963758588514,0.018055802211165428
43,0.004603123565373773,0.020911572501063347
44,0.0041936071547256275,0.012282942421734333
45,0.003627143518745222,0.01441724132746458
46,0.003512125195596706,0.015456020832061768
47,0.0030476730221628465,0.0128786601126194
48,0.0052400046472691674,0.012874946929514408
49,0.0036856754545376382,0.01456509530544281
50,0.0027896596647968347,0.011486101895570755
51,0.002767674550837414,0.011351593770086765
52,0.0026640328599817375,0.011927736923098564
53,0.002398169219536199,0.012566294521093369
54,0.0021935970861126078,0.011312630027532578
55,0.0023330041006292134,0.010801740922033787
56,0.0024867430890233,0.01141288410872221
57,0.002851856190880591,0.01884348876774311
58,0.0028475683118978686,0.01389450766146183
59,0.0023400865675119514,0.01260247454047203
60,0.002538065545641902,0.01272329781204462
61,0.002128039034803144,0.00954670924693346
62,0.0030528836375610393,0.010216349735856056
63,0.002182540004353293,0.010034698061645031
64,0.0021837784527716313,0.011703839525580406
65,0.0019426493238742378,0.00932531338185072
66,0.002168883516622538,0.010609672404825687
67,0.0019122600005092947,0.009680821560323238
68,0.001793691757219759,0.00990174151957035
69,0.0017637657837688246,0.012497908435761929
70,0.0020914336348968475,0.009712197817862034
71,0.0019599045235240324,0.01101895421743393
72,0.002322990977501666,0.01021680049598217
73,0.001711454535622827,0.010690480470657349
74,0.002048949538518421,0.01125104445964098
75,0.0021847575617192144,0.015438481234014034
76,0.0027218473112125964,0.011518577113747597
77,0.0022928409405391327,0.009257989004254341
78,0.0015810756266794422,0.012882286682724953
79,0.003020481854169206,0.013477187603712082
80,0.0034451978334056384,0.010359114035964012
81,0.002832297463266348,0.010502968914806843
82,0.0022972470181147485,0.01149298157542944
83,0.0031261080569079656,0.009706873446702957
84,0.0021576181159947408,0.011046215891838074
85,0.0019244465574791486,0.013244092464447021
86,0.004688444097568704,0.008727729320526123
87,0.0023096181261776524,0.009943981654942036
88,0.002528256199068644,0.011906830593943596
89,0.0021209974598605185,0.011578988283872604
90,0.003974330873990601,0.011217212304472923
91,0.002990796141834422,0.011820354498922825
92,0.0033123313914984465,0.008960011415183544
93,0.0033646286211230537,0.009084483608603477
94,0.0020082823339511047,0.008199863135814667
95,0.002719887139656666,0.012539900839328766
96,0.0020284101493995297,0.010258186608552933
97,0.0015938116338061676,0.008553064428269863
98,0.0014898312219884247,0.00851097796112299
99,0.0017922075031409886,0.01200608629733324
100,0.001775142511310564,0.010938221588730812
101,0.0012647356615740468,0.008985648863017559
102,0.0014388297467534854,0.00878852792084217
103,0.00444850492164154,0.017928898334503174
104,0.003073520936198871,0.010990540497004986
105,0.001506593273635107,0.009185312315821648
106,0.0012247845853297886,0.010568169876933098
107,0.0014277937462214719,0.008744134567677975
108,0.0012347980158996176,0.01055492740124464
109,0.0012001833566252819,0.009014162234961987
110,0.001107755794973028,0.010133630596101284
111,0.001079784224698828,0.008326656185090542
112,0.0013210843460084024,0.007979582995176315
113,0.001041781608629125,0.010515074245631695
114,0.004978952059437605,0.008753863163292408
115,0.002165235329250043,0.010294334031641483
116,0.002655506418721581,0.009070915170013905
117,0.0015178437561685727,0.007642985787242651
118,0.001412935177689757,0.009582099504768848
119,0.0014853858383668756,0.010554257780313492
120,0.0030375222384463997,0.02788177877664566
121,0.005296992576173084,0.009416320361196995
122,0.002989187098997222,0.008229137398302555
123,0.003046824552372775,0.013897856697440147
124,0.0026841134510257026,0.00890783965587616
125,0.001975983715700832,0.009971673600375652
126,0.0011053059631111947,0.008544028736650944
127,0.0012666755784514615,0.01027531549334526
128,0.0010334401100408285,0.009211979806423187
129,0.001038240439216183,0.010814711451530457
130,0.001059852605050599,0.008612059988081455
131,0.0013847997480876406,0.01191830262541771
132,0.001121498700442978,0.00861701276153326
133,0.0009212401743173938,0.009250079281628132
134,0.0009088451873553409,0.009970839135348797
135,0.002214426472148096,0.010647481307387352
136,0.002061106247128919,0.00934713426977396
137,0.0011096219706814737,0.007391124498099089
138,0.0024971639176576653,0.011047866195440292
139,0.0026780242629518562,0.009876903146505356
140,0.006034683156758547,0.010337788611650467
141,0.0029101982098919425,0.014207238331437111
142,0.0034916252982591027,0.010831799358129501
143,0.003981622216418724,0.012124703265726566
144,0.0016748843645803969,0.00986176636070013
145,0.0013836587594017724,0.012587079778313637
146,0.0011936429803344336,0.008321302942931652
147,0.0013321219509552149,0.011087770573794842
148,0.0008703961613884365,0.00886564701795578
149,0.0008222713415637951,0.008970617316663265
150,0.0007500906210308048,0.008860177360475063
151,0.000880010614161041,0.01137169823050499
152,0.0010320369566960092,0.009337895549833775
153,0.0008277083979919553,0.009170493111014366
154,0.0007358364694730633,0.007484224159270525
155,0.0007544469167690047,0.009720616973936558
156,0.0007668996740407734,0.009691836312413216
157,0.0010062333244026046,0.008110824041068554
158,0.0009499491816809908,0.009181469678878784
159,0.0008383335503326221,0.008483092300593853
160,0.0007351619217925789,0.009265555068850517
161,0.0008317577975421128,0.008260061033070087
162,0.0008160306124905632,0.010026194155216217
163,0.0010860633724157445,0.009251551702618599
164,0.0014956480590626597,0.009137480519711971
165,0.001107975108210336,0.007919391617178917
166,0.005142411464740607,0.009690321981906891
167,0.0014615198914808307,0.00899038277566433
168,0.001110176148887893,0.008613410405814648
169,0.0009967548291156577,0.009107716381549835
170,0.000982351026984609,0.007885769940912724
171,0.000939320113287646,0.009692621417343616
172,0.0008202476421667433,0.009546528570353985
173,0.001040247164730152,0.0097061637789011
174,0.0018990551020992411,0.013436599634587765
175,0.0025406564871611245,0.00693163787946105
176,0.0023122297462329945,0.007481540087610483
