L,b,h,E,rho,damping_ratio,force_amplitude,excitation_frequency,observation_point,simulation_time,time_step,number_of_modes,f1,f2,f3,f4,peak_displacement,rms_displacement
2.380141398547724,0.0652699477879939,0.0081752427793646,213300797166.99377,7845.596846446526,0.00811859528123,8.640822553955733,1.0248231263435847,0.65,2.0,0.002,4,3.411989151764589,13.647956607058358,30.707902365881303,54.59182642823343,0.0071619740916727,0.0040551952695299
1.5953113748947565,0.0634169884439243,0.0152232874403826,198467417603.2215,7873.042161937613,0.0440210947844688,9.607768860628042,27.15293161995993,0.65,2.0,0.002,4,13.6182122542863,54.4728490171452,122.56391028857672,217.8913960685808,0.0001603724500607,5.234092063080306e-05
2.733489246088181,0.0556775903483646,0.0120701101074406,199210009104.96848,7666.406598208593,0.0254102908002052,8.235146295500131,7.392491621979259,0.65,2.0,0.002,4,3.7339233609544302,14.93569344381772,33.60531024858987,59.74277377527088,0.0027894328381251,0.0012568114537862
1.1429916979689363,0.079376809092718,0.0137125374217754,195799738356.68625,7607.804106134162,0.0314070385172623,4.999415593674303,14.18722252761146,0.65,2.0,0.002,4,24.14556213872975,96.582248554919,217.31005924856777,386.328994219676,6.572949818036138e-05,3.237958705715416e-05
2.815171727736937,0.069968989632188,0.008787785713415,212060010117.2292,7676.539006251007,0.0061187455758134,9.615093995009676,4.150156746456615,0.65,2.0,0.002,4,2.6426861344040837,10.570744537616331,23.78417520963675,42.28297815046533,0.0142111101722817,0.007016772407894
1.678744052284513,0.0423414705675627,0.0182513808881096,196622483017.7754,7839.387947450319,0.0443650544556792,4.315018443680733,26.33578010191287,0.65,2.0,0.002,4,14.707251468673602,58.82900587469441,132.36526321806244,235.31602349877764,0.0001034459297743,3.309197812590478e-05
2.1316509265349675,0.0447192759336483,0.011238384942041,192317867577.706,7748.499013568795,0.013283356837249,2.778779973128529,6.571174934389217,0.65,2.0,0.002,4,5.587300242827898,22.349200971311596,50.28570218545109,89.39680388524637,0.0033029805329413,0.0015430825151597
2.5346925417017587,0.0700972624495925,0.0109650480570558,182672150543.8776,7793.589999386221,0.0245201664662773,2.05009158770509,6.793115306226371,0.65,2.0,0.002,4,3.746766365239871,14.987065460959483,33.720897287158834,59.94826184383793,0.0007802968325457,0.0003257699300882
2.3641865103565345,0.0722177805241799,0.0121317590789635,197298418319.5764,7694.857027403656,0.0295178162543356,5.972319375847275,4.763721000999674,0.65,2.0,0.002,4,4.98369075128656,19.93476300514624,44.85321676157905,79.73905202058496,0.0113567837950666,0.0064119415302815
1.6603753206857514,0.0787594287987274,0.0153876945024605,189523448009.1613,7601.244779967931,0.0357727321559151,2.3015588375472844,7.79111198699587,0.65,2.0,0.002,4,12.638030112791624,50.552120451166495,113.74227101512464,202.208481804666,0.0001054346849009,5.177658460741683e-05
2.96921475320186,0.0348741013898709,0.0061392254885781,202477636944.04712,7731.5142391240415,0.0195052447763619,0.1701450062824856,2.057420457542828,0.65,2.0,0.002,4,1.6159051727799931,6.463620691119973,14.543146555019945,25.854482764479894,0.0036754142327985,0.0019542236251138
2.2499547182664186,0.0281851310125392,0.0079014360387708,211217473495.67944,7816.821466342428,0.0122173804187806,3.945484205281432,1.6264765400969976,0.65,2.0,0.002,4,3.679065778010567,14.716263112042268,33.1115920020951,58.865052448169074,0.0080232632622015,0.0044331969628498
2.830430197878341,0.0605464803169224,0.0116700444109834,204566031909.55252,7820.74672295118,0.0073199818617294,4.0047711952372005,4.669702277014037,0.65,2.0,0.002,4,3.378232334519333,13.512929338077331,30.404091010674,54.05171735230933,0.0046103832859453,0.0022418748057412
1.7418423543988677,0.0733158142285572,0.0108177961039801,213807505099.63965,7822.245208052633,0.0053426616900155,1.96849345774183,15.85982906665783,0.65,2.0,0.002,4,8.452712784596137,33.81085113838455,76.07441506136524,135.2434045535382,0.0001398863216342,6.329403167788926e-05
2.321757550213788,0.054973559309934,0.0129264299716509,208229595964.89352,7761.21482268046,0.0080945711484052,5.420799650893113,8.460850722457334,0.65,2.0,0.002,4,5.63223146811492,22.52892587245968,50.69008321303428,90.11570348983872,0.0016483457839739,0.0007755066587977
2.7545296464223936,0.05279900053252,0.0127596263801817,210293058848.42685,7642.005590198142,0.0074314216167603,9.838652236106435,7.397687418003911,0.65,2.0,0.002,4,4.00019445471366,16.00077781885464,36.001750092422945,64.00311127541856,0.0038351139418943,0.0018633012539831
2.5883984413059977,0.0505125685566491,0.0061279935811771,207230083921.91165,7799.740722347387,0.0142213910499915,8.789252493679314,1.5488175482115552,0.65,2.0,0.002,4,2.13782235837306,8.551289433492238,19.240401225357537,34.20515773396895,0.0777769844597884,0.0377539289870764
2.969299067235287,0.0416921647183519,0.0171973901873016,192735964713.1384,7919.685408896596,0.0320330263488189,2.2419213827314746,4.124360551836101,0.65,2.0,0.002,4,4.363262393723431,17.453049574893726,39.26936154351088,69.8121982995749,0.0057197276046535,0.0032232925832975
