model,training_percentage,training_samples,repeat,epoch,training_loss,validation_loss
standard_NN,5,175,3,1,0.9801133076349894,1.502708077430725
standard_NN,5,175,3,2,0.9776361187299093,1.481975793838501
standard_NN,5,175,3,3,0.9527990023295084,1.4585751295089722
standard_NN,5,175,3,4,0.9135387937227885,1.4303439855575562
standard_NN,5,175,3,5,0.8903194467226664,1.3946425914764404
standard_NN,5,175,3,6,0.8473034699757894,1.3513774871826172
standard_NN,5,175,3,7,0.8135397632916769,1.302079439163208
standard_NN,5,175,3,8,0.7658039132754008,1.2450870275497437
standard_NN,5,175,3,9,0.7515826920668284,1.1842833757400513
standard_NN,5,175,3,10,0.7142049471537272,1.120234489440918
standard_NN,5,175,3,11,0.5826375385125478,1.0544131994247437
standard_NN,5,175,3,12,0.535508006811142,0.9938663244247437
standard_NN,5,175,3,13,0.48896140853563946,0.9382892847061157
standard_NN,5,175,3,14,0.4338587721188863,0.8867520093917847
standard_NN,5,175,3,15,0.37779145936171216,0.8402740359306335
standard_NN,5,175,3,16,0.37558085719744366,0.8047157526016235
standard_NN,5,175,3,17,0.30370992918809253,0.7771120071411133
standard_NN,5,175,3,18,0.2780509740114212,0.7619442343711853
standard_NN,5,175,3,19,0.2597387383381526,0.7466331124305725
standard_NN,5,175,3,20,0.2485641042391459,0.7358507513999939
standard_NN,5,175,3,21,0.23163777341445288,0.7276679873466492
standard_NN,5,175,3,22,0.2220973620812098,0.7202265858650208
standard_NN,5,175,3,23,0.2124575525522232,0.7107333540916443
standard_NN,5,175,3,24,0.2039100875457128,0.6984987258911133
standard_NN,5,175,3,25,0.1954591323932012,0.6877462267875671
standard_NN,5,175,3,26,0.2170646513501803,0.6811695694923401
standard_NN,5,175,3,27,0.2152608335018158,0.6761590242385864
standard_NN,5,175,3,28,0.20246867338816324,0.6626176238059998
standard_NN,5,175,3,29,0.1710195615887642,0.6537880301475525
standard_NN,5,175,3,30,0.18998887141545615,0.6515848636627197
standard_NN,5,175,3,31,0.15734990437825522,0.6443566679954529
standard_NN,5,175,3,32,0.15135718882083893,0.635044515132904
standard_NN,5,175,3,33,0.14872473726669946,0.6310405135154724
standard_NN,5,175,3,34,0.1440022016565005,0.6284873485565186
standard_NN,5,175,3,35,0.14018958310286203,0.6249912977218628
standard_NN,5,175,3,36,0.13702819496393204,0.6213127970695496
standard_NN,5,175,3,37,0.15223578612009683,0.6201797723770142
standard_NN,5,175,3,38,0.12991905709107718,0.6155581474304199
standard_NN,5,175,3,39,0.12297548726201057,0.6125652194023132
standard_NN,5,175,3,40,0.11869786803921063,0.6096006035804749
standard_NN,5,175,3,41,0.11957423388957977,0.6054579019546509
standard_NN,5,175,3,42,0.11453173806269963,0.6032639741897583
standard_NN,5,175,3,43,0.13043232137958208,0.6015604138374329
standard_NN,5,175,3,44,0.1078341081738472,0.5976696014404297
standard_NN,5,175,3,45,0.10699491699536641,0.5949177742004395
standard_NN,5,175,3,46,0.10395269965132077,0.593805730342865
standard_NN,5,175,3,47,0.10060522456963857,0.5931937098503113
standard_NN,5,175,3,48,0.09616524850328763,0.5908083319664001
standard_NN,5,175,3,49,0.09271287669738133,0.5910502672195435
standard_NN,5,175,3,50,0.09298853203654289,0.5914934873580933
standard_NN,5,175,3,51,0.09033229947090149,0.5880832076072693
standard_NN,5,175,3,52,0.10090310995777448,0.5870192050933838
standard_NN,5,175,3,53,0.08926406006018321,0.5867026448249817
standard_NN,5,175,3,54,0.08244557368258636,0.5858423113822937
standard_NN,5,175,3,55,0.08152250945568085,0.585117757320404
standard_NN,5,175,3,56,0.09446696874996026,0.5885571241378784
standard_NN,5,175,3,57,0.07692359139521916,0.5850104093551636
standard_NN,5,175,3,58,0.07573708519339561,0.5845956206321716
standard_NN,5,175,3,59,0.08530134956041972,0.5863904356956482
standard_NN,5,175,3,60,0.07139836624264717,0.5825622081756592
