model,training_percentage,training_samples,repeat,epoch,training_loss,validation_loss
standard_NN,50,1750,3,1,0.8879844929490771,0.6729893684387207
standard_NN,50,1750,3,2,0.4997939531292234,0.35428163409233093
standard_NN,50,1750,3,3,0.30567725827651365,0.28912433981895447
standard_NN,50,1750,3,4,0.2557503152638674,0.2486509531736374
standard_NN,50,1750,3,5,0.23040881952536957,0.2300359457731247
standard_NN,50,1750,3,6,0.21004014103008167,0.2127656787633896
standard_NN,50,1750,3,7,0.29501071971442017,0.20120975375175476
standard_NN,50,1750,3,8,0.19124173479420797,0.19577568769454956
standard_NN,50,1750,3,9,0.18263470448021377,0.18950650095939636
standard_NN,50,1750,3,10,0.17264883393155678,0.18567821383476257
standard_NN,50,1750,3,11,0.16567409271374345,0.1786021739244461
standard_NN,50,1750,3,12,0.16184592539710657,0.1789351850748062
standard_NN,50,1750,3,13,0.16318886487611703,0.17478598654270172
standard_NN,50,1750,3,14,0.15575459945414746,0.17163518071174622
standard_NN,50,1750,3,15,0.15490229820300425,0.16821573674678802
standard_NN,50,1750,3,16,0.14772689914596931,0.16576959192752838
standard_NN,50,1750,3,17,0.14500842642571246,0.17225578427314758
standard_NN,50,1750,3,18,0.1427705763573093,0.16908694803714752
standard_NN,50,1750,3,19,0.1328993390447327,0.16093534231185913
standard_NN,50,1750,3,20,0.13681298920086452,0.16216707229614258
standard_NN,50,1750,3,21,0.12966267704697593,0.16079458594322205
standard_NN,50,1750,3,22,0.12888463147516763,0.1627013236284256
standard_NN,50,1750,3,23,0.13077035579564317,0.165330171585083
standard_NN,50,1750,3,24,0.1385463826092226,0.16206656396389008
standard_NN,50,1750,3,25,0.12374427961185575,0.15939882397651672
standard_NN,50,1750,3,26,0.12034158455207944,0.16312085092067719
standard_NN,50,1750,3,27,0.12124448911552983,0.16267041862010956
standard_NN,50,1750,3,28,0.11999471937971455,0.17030079662799835
standard_NN,50,1750,3,29,0.11526718130335212,0.16077183187007904
standard_NN,50,1750,3,30,0.11389091537733163,0.16733494400978088
standard_NN,50,1750,3,31,0.11304083260308419,0.16418536007404327
standard_NN,50,1750,3,32,0.11634158196726016,0.17440444231033325
standard_NN,50,1750,3,33,0.11397173102678997,0.1653231680393219
standard_NN,50,1750,3,34,0.10793805252095419,0.1656617969274521
standard_NN,50,1750,3,35,0.10778947999434811,0.16777239739894867
standard_NN,50,1750,3,36,0.10233476219166603,0.17017364501953125
standard_NN,50,1750,3,37,0.10170782710026417,0.1626146286725998
standard_NN,50,1750,3,38,0.10468940998959754,0.17373061180114746
standard_NN,50,1750,3,39,0.10043027907210801,0.1704903393983841
standard_NN,50,1750,3,40,0.09603439600739096,0.16819290816783905
standard_NN,50,1750,3,41,0.09048968563521546,0.1669081747531891
standard_NN,50,1750,3,42,0.09155595884658396,0.17887938022613525
standard_NN,50,1750,3,43,0.09964367241731711,0.18027634918689728
standard_NN,50,1750,3,44,0.09429109711865229,0.16972944140434265
standard_NN,50,1750,3,45,0.09512810468939799,0.16952039301395416
standard_NN,50,1750,3,46,0.09027704503387213,0.17173393070697784
standard_NN,50,1750,3,47,0.08326374034264258,0.16920296847820282
standard_NN,50,1750,3,48,0.08217577343540532,0.16980652511119843
standard_NN,50,1750,3,49,0.0791046750465674,0.18301203846931458
standard_NN,50,1750,3,50,0.08313818881288171,0.17333544790744781
standard_NN,50,1750,3,51,0.08029226699311819,0.1922990083694458
standard_NN,50,1750,3,52,0.08229218257058944,0.17325156927108765
standard_NN,50,1750,3,53,0.08898849599063396,0.16457653045654297
standard_NN,50,1750,3,54,0.07645664736628532,0.17839811742305756
standard_NN,50,1750,3,55,0.07079612646651055,0.16715481877326965
standard_NN,50,1750,3,56,0.06702681833745114,0.1746867448091507
standard_NN,50,1750,3,57,0.06503707167160298,0.17102833092212677
standard_NN,50,1750,3,58,0.06667348809008088,0.203704372048378
standard_NN,50,1750,3,59,0.07348622717628521,0.18866601586341858
standard_NN,50,1750,3,60,0.06849485855283481,0.1751779019832611
standard_NN,50,1750,3,61,0.061655984027311206,0.1760123372077942
standard_NN,50,1750,3,62,0.059903981197359304,0.17765609920024872
standard_NN,50,1750,3,63,0.06204371254092881,0.17932195961475372
standard_NN,50,1750,3,64,0.05902020214125514,0.16659462451934814
standard_NN,50,1750,3,65,0.057611078290002685,0.1767541617155075
standard_NN,50,1750,3,66,0.051984522658001096,0.161653533577919
standard_NN,50,1750,3,67,0.05441643903031945,0.1666068434715271
standard_NN,50,1750,3,68,0.05116634478326887,0.1747579723596573
standard_NN,50,1750,3,69,0.0493893302710993,0.161925807595253
standard_NN,50,1750,3,70,0.052967535864029615,0.18809252977371216
standard_NN,50,1750,3,71,0.05358440741630537,0.17802701890468597
standard_NN,50,1750,3,72,0.0491999637535108,0.17802844941616058
standard_NN,50,1750,3,73,0.04668382871230798,0.16403807699680328
standard_NN,50,1750,3,74,0.045278158238423724,0.1716282218694687
standard_NN,50,1750,3,75,0.044267814074243815,0.16838960349559784
