model,training_percentage,training_samples,repeat,epoch,training_loss,validation_loss
standard_NN,100,3500,1,1,0.6754497746174986,0.3321290612220764
standard_NN,100,3500,1,2,0.28238179778510875,0.23348413407802582
standard_NN,100,3500,1,3,0.22429864447225223,0.20184114575386047
standard_NN,100,3500,1,4,0.19649244607849556,0.17857994139194489
standard_NN,100,3500,1,5,0.18187188269062476,0.1680382788181305
standard_NN,100,3500,1,6,0.17036984749138356,0.15845909714698792
standard_NN,100,3500,1,7,0.17245032739910213,0.15751555562019348
standard_NN,100,3500,1,8,0.16959952153265476,0.16555355489253998
standard_NN,100,3500,1,9,0.16013720858503472,0.14584209024906158
standard_NN,100,3500,1,10,0.15702365318482572,0.14847217500209808
standard_NN,100,3500,1,11,0.15318990190598097,0.1458176225423813
standard_NN,100,3500,1,12,0.14957799163054336,0.14000892639160156
standard_NN,100,3500,1,13,0.15136452740566297,0.14891131222248077
standard_NN,100,3500,1,14,0.15105649632486431,0.13844501972198486
standard_NN,100,3500,1,15,0.14837779907340354,0.14412719011306763
standard_NN,100,3500,1,16,0.14663247279822827,0.14218932390213013
standard_NN,100,3500,1,17,0.14306278144094078,0.1362055242061615
standard_NN,100,3500,1,18,0.1455677835101431,0.1397688239812851
standard_NN,100,3500,1,19,0.14326189150187102,0.15370285511016846
standard_NN,100,3500,1,20,0.14638615382665937,0.13957016170024872
standard_NN,100,3500,1,21,0.14508568421006202,0.14263981580734253
standard_NN,100,3500,1,22,0.1368917462500659,0.13688412308692932
standard_NN,100,3500,1,23,0.13802933032539758,0.1349799782037735
standard_NN,100,3500,1,24,0.13541780381717466,0.13395902514457703
standard_NN,100,3500,1,25,0.13055194128643383,0.13548187911510468
standard_NN,100,3500,1,26,0.13061132556335492,0.1366548389196396
standard_NN,100,3500,1,27,0.13327067511325533,0.15084467828273773
standard_NN,100,3500,1,28,0.13464555422013455,0.13479889929294586
standard_NN,100,3500,1,29,0.1311151624572548,0.13564461469650269
standard_NN,100,3500,1,30,0.12939767832444474,0.13413934409618378
standard_NN,100,3500,1,31,0.12553297085687518,0.13769912719726562
standard_NN,100,3500,1,32,0.1235218890688636,0.1281033754348755
standard_NN,100,3500,1,33,0.12337552739137952,0.1349114030599594
standard_NN,100,3500,1,34,0.11675265536389567,0.13175451755523682
standard_NN,100,3500,1,35,0.12141090377487919,0.13707508146762848
standard_NN,100,3500,1,36,0.12270520034838807,0.13656790554523468
standard_NN,100,3500,1,37,0.11979101406918331,0.1327628344297409
