model,training_percentage,training_samples,repeat,epoch,training_loss,validation_loss
standard_NN,10,350,2,1,0.9592572748661041,0.898199737071991
standard_NN,10,350,2,2,0.9043684005737305,0.8440282344818115
standard_NN,10,350,2,3,0.8689990291992823,0.770891547203064
standard_NN,10,350,2,4,0.735897089044253,0.6729114651679993
standard_NN,10,350,2,5,0.6285112500190735,0.5591427683830261
standard_NN,10,350,2,6,0.5178183242678642,0.4589096009731293
standard_NN,10,350,2,7,0.42376506328582764,0.4126010835170746
standard_NN,10,350,2,8,0.3997414285937945,0.39632296562194824
standard_NN,10,350,2,9,0.36428141345580417,0.3695497512817383
standard_NN,10,350,2,10,0.339251105984052,0.34812846779823303
standard_NN,10,350,2,11,0.3264359434445699,0.3342805504798889
standard_NN,10,350,2,12,0.30199357122182846,0.3232783377170563
standard_NN,10,350,2,13,0.30029450605312985,0.309573233127594
standard_NN,10,350,2,14,0.31027190511425334,0.30156320333480835
standard_NN,10,350,2,15,0.27540285140275955,0.2867569327354431
standard_NN,10,350,2,16,0.28492507462700206,0.28040367364883423
standard_NN,10,350,2,17,0.24131790176033974,0.27025535702705383
standard_NN,10,350,2,18,0.2243132765094439,0.264302134513855
standard_NN,10,350,2,19,0.2245332971215248,0.25509926676750183
standard_NN,10,350,2,20,0.2065238387634357,0.2520769238471985
standard_NN,10,350,2,21,0.2034932387371858,0.2433639019727707
standard_NN,10,350,2,22,0.23894854014118513,0.2384767234325409
standard_NN,10,350,2,23,0.19963623583316803,0.23624446988105774
standard_NN,10,350,2,24,0.18611733553310236,0.23185063898563385
standard_NN,10,350,2,25,0.20503054186701775,0.22779183089733124
standard_NN,10,350,2,26,0.1892623696476221,0.22685788571834564
standard_NN,10,350,2,27,0.16693204641342163,0.22029881179332733
standard_NN,10,350,2,28,0.16460951479772726,0.2184951901435852
standard_NN,10,350,2,29,0.15693934199710688,0.21509891748428345
standard_NN,10,350,2,30,0.1543476258714994,0.21422679722309113
standard_NN,10,350,2,31,0.14770974405109882,0.21134494245052338
standard_NN,10,350,2,32,0.14569742791354656,0.20959894359111786
standard_NN,10,350,2,33,0.13724592048674822,0.20648324489593506
standard_NN,10,350,2,34,0.14932430535554886,0.20618708431720734
standard_NN,10,350,2,35,0.1307973867903153,0.20379942655563354
standard_NN,10,350,2,36,0.14375324298938116,0.20388513803482056
standard_NN,10,350,2,37,0.13265889137983322,0.20321837067604065
standard_NN,10,350,2,38,0.12475210924943288,0.20475277304649353
standard_NN,10,350,2,39,0.11101546790450811,0.20309844613075256
standard_NN,10,350,2,40,0.13038267598797879,0.20328418910503387
standard_NN,10,350,2,41,0.1037512980401516,0.20396119356155396
standard_NN,10,350,2,42,0.09847476333379745,0.2026354819536209
standard_NN,10,350,2,43,0.09601273636023204,0.20228052139282227
standard_NN,10,350,2,44,0.09718786304195721,0.2028059959411621
standard_NN,10,350,2,45,0.09431994147598743,0.20548924803733826
standard_NN,10,350,2,46,0.10655882395803928,0.2046404927968979
standard_NN,10,350,2,47,0.08432617224752903,0.2096993327140808
standard_NN,10,350,2,48,0.07977199926972389,0.20664095878601074
standard_NN,10,350,2,49,0.0780043030778567,0.20722606778144836
standard_NN,10,350,2,50,0.07299542768547933,0.20882566273212433
standard_NN,10,350,2,51,0.07058323981861274,0.21231278777122498
standard_NN,10,350,2,52,0.08179803239181638,0.2140095829963684
standard_NN,10,350,2,53,0.06722602186103661,0.21881118416786194
standard_NN,10,350,2,54,0.07194077937553327,0.21522678434848785
standard_NN,10,350,2,55,0.06234629265964031,0.22298112511634827
standard_NN,10,350,2,56,0.055950474459677935,0.22161617875099182
standard_NN,10,350,2,57,0.055690341939528785,0.22032354772090912
standard_NN,10,350,2,58,0.056411471838752426,0.2291565239429474
standard_NN,10,350,2,59,0.05335532252987226,0.23091314733028412
standard_NN,10,350,2,60,0.049732303246855736,0.23144058883190155
standard_NN,10,350,2,61,0.04786040789137284,0.2339075803756714
standard_NN,10,350,2,62,0.044388795737177134,0.23397447168827057
standard_NN,10,350,2,63,0.04389362332100669,0.2320951670408249
standard_NN,10,350,2,64,0.04095795347044865,0.23787906765937805
standard_NN,10,350,2,65,0.0528920196617643,0.24164506793022156
standard_NN,10,350,2,66,0.04132870491594076,0.2507135272026062
standard_NN,10,350,2,67,0.04112673178315163,0.24543717503547668
standard_NN,10,350,2,68,0.04065922430406014,0.24530889093875885
standard_NN,10,350,2,69,0.036537067499011755,0.252521276473999
standard_NN,10,350,2,70,0.035821592745681606,0.25332826375961304
standard_NN,10,350,2,71,0.04273396326849858,0.25360146164894104
standard_NN,10,350,2,72,0.034551296227922045,0.26459819078445435
standard_NN,10,350,2,73,0.03668186441063881,0.25685572624206543
standard_NN,10,350,2,74,0.038867877485851444,0.254375159740448
standard_NN,10,350,2,75,0.035538913371662297,0.2616339921951294
standard_NN,10,350,2,76,0.031651181634515524,0.25807005167007446
standard_NN,10,350,2,77,0.033672975997130074,0.25332435965538025
standard_NN,10,350,2,78,0.03334390635912617,0.2655002772808075
standard_NN,10,350,2,79,0.03353155963122845,0.26208874583244324
standard_NN,10,350,2,80,0.030263022830088932,0.25790032744407654
standard_NN,10,350,2,81,0.031211205137272675,0.2649310529232025
standard_NN,10,350,2,82,0.02808275648082296,0.2619539201259613
standard_NN,10,350,2,83,0.029225524204472702,0.2633343040943146
standard_NN,10,350,2,84,0.025069374203061063,0.26723864674568176
standard_NN,10,350,2,85,0.024038490761692326,0.2662901282310486
standard_NN,10,350,2,86,0.02711246566226085,0.26636219024658203
standard_NN,10,350,2,87,0.02498920572300752,0.2667701244354248
standard_NN,10,350,2,88,0.023240855429321527,0.26895904541015625
standard_NN,10,350,2,89,0.0246126065030694,0.2741653323173523
standard_NN,10,350,2,90,0.021628437796607614,0.271843820810318
standard_NN,10,350,2,91,0.0277273403480649,0.2723846435546875
standard_NN,10,350,2,92,0.02559235692024231,0.2881530523300171
standard_NN,10,350,2,93,0.024535199006398518,0.27476993203163147
