model,training_percentage,training_samples,repeat,epoch,training_loss,validation_loss
physics_guided_NN,10,350,2,1,0.9699455002943674,0.918140709400177
physics_guided_NN,10,350,2,2,0.9194558064142863,0.8662377595901489
physics_guided_NN,10,350,2,3,0.8806652079025904,0.7889494895935059
physics_guided_NN,10,350,2,4,0.7486332654953003,0.675611138343811
physics_guided_NN,10,350,2,5,0.6176642974217733,0.5361071825027466
physics_guided_NN,10,350,2,6,0.4729917546113332,0.4137265682220459
physics_guided_NN,10,350,2,7,0.3587806162734826,0.3576904237270355
physics_guided_NN,10,350,2,8,0.32518283029397327,0.31974732875823975
physics_guided_NN,10,350,2,9,0.2815596784154574,0.2807375490665436
physics_guided_NN,10,350,2,10,0.24784760735929012,0.2570590674877167
physics_guided_NN,10,350,2,11,0.22721964803834757,0.2362741082906723
physics_guided_NN,10,350,2,12,0.2021177231023709,0.21961510181427002
physics_guided_NN,10,350,2,13,0.19671681709587574,0.2043478637933731
physics_guided_NN,10,350,2,14,0.20015419895450273,0.19293160736560822
physics_guided_NN,10,350,2,15,0.16920393953720728,0.18277175724506378
physics_guided_NN,10,350,2,16,0.1693780403584242,0.17448017001152039
physics_guided_NN,10,350,2,17,0.13482712395489216,0.16687840223312378
physics_guided_NN,10,350,2,18,0.1243933942168951,0.1592549830675125
physics_guided_NN,10,350,2,19,0.11668925856550534,0.15139229595661163
physics_guided_NN,10,350,2,20,0.10956346181531747,0.14558716118335724
physics_guided_NN,10,350,2,21,0.10113114739457767,0.14032334089279175
physics_guided_NN,10,350,2,22,0.1115629809598128,0.13487151265144348
physics_guided_NN,10,350,2,23,0.09193029875556628,0.13207073509693146
physics_guided_NN,10,350,2,24,0.08235812683900197,0.1261468380689621
physics_guided_NN,10,350,2,25,0.08557520185907681,0.12346985936164856
physics_guided_NN,10,350,2,26,0.07453252685566743,0.12102688103914261
physics_guided_NN,10,350,2,27,0.06447220655779044,0.11827513575553894
physics_guided_NN,10,350,2,28,0.05902226688340306,0.11487863212823868
physics_guided_NN,10,350,2,29,0.0556717182820042,0.11243993043899536
physics_guided_NN,10,350,2,30,0.05127500145075222,0.10888101905584335
physics_guided_NN,10,350,2,31,0.05021693495412668,0.10552872717380524
physics_guided_NN,10,350,2,32,0.04438183161740502,0.10465976595878601
physics_guided_NN,10,350,2,33,0.04299170896410942,0.10517227649688721
physics_guided_NN,10,350,2,34,0.0407705072623988,0.10136234015226364
physics_guided_NN,10,350,2,35,0.037534797408928476,0.10031566023826599
physics_guided_NN,10,350,2,36,0.0368044792364041,0.09792487323284149
physics_guided_NN,10,350,2,37,0.032636349089443684,0.09622587263584137
physics_guided_NN,10,350,2,38,0.0338175226158152,0.09476666897535324
physics_guided_NN,10,350,2,39,0.029461647771919768,0.0931425541639328
physics_guided_NN,10,350,2,40,0.033773257746361196,0.09180113673210144
physics_guided_NN,10,350,2,41,0.026273714688917,0.08999427407979965
physics_guided_NN,10,350,2,42,0.02461686237559964,0.08835767209529877
physics_guided_NN,10,350,2,43,0.026325461842740577,0.08680349588394165
physics_guided_NN,10,350,2,44,0.023197956616058946,0.08481604605913162
physics_guided_NN,10,350,2,45,0.026651858429734904,0.08535511046648026
physics_guided_NN,10,350,2,46,0.021924096392467618,0.0825994685292244
physics_guided_NN,10,350,2,47,0.020864621891329687,0.08421757817268372
physics_guided_NN,10,350,2,48,0.020118645780409377,0.08304501324892044
physics_guided_NN,10,350,2,49,0.01854710467159748,0.08008526265621185
physics_guided_NN,10,350,2,50,0.018246971148376662,0.07795505225658417
physics_guided_NN,10,350,2,51,0.016734925447963178,0.07747513055801392
physics_guided_NN,10,350,2,52,0.017775589988256495,0.07781060039997101
physics_guided_NN,10,350,2,53,0.01877958032612999,0.07536151260137558
physics_guided_NN,10,350,2,54,0.01730070907312135,0.07364063709974289
physics_guided_NN,10,350,2,55,0.018451377206171553,0.07683528959751129
physics_guided_NN,10,350,2,56,0.014973681226062277,0.07706119120121002
physics_guided_NN,10,350,2,57,0.015011315001174808,0.07312116771936417
physics_guided_NN,10,350,2,58,0.015352115229082605,0.07316278666257858
physics_guided_NN,10,350,2,59,0.013400729629211128,0.0715329572558403
physics_guided_NN,10,350,2,60,0.012892116055202981,0.07129844278097153
physics_guided_NN,10,350,2,61,0.01228753780014813,0.0718875527381897
physics_guided_NN,10,350,2,62,0.012022616846176485,0.06994549930095673
physics_guided_NN,10,350,2,63,0.012849574248927334,0.06960397958755493
physics_guided_NN,10,350,2,64,0.011553211836144328,0.0709318071603775
physics_guided_NN,10,350,2,65,0.01613474319068094,0.07023946940898895
physics_guided_NN,10,350,2,66,0.010555327598315975,0.06899751722812653
physics_guided_NN,10,350,2,67,0.0102359673473984,0.06827370822429657
physics_guided_NN,10,350,2,68,0.010500812088139355,0.06719188392162323
physics_guided_NN,10,350,2,69,0.009381238603964448,0.06863264739513397
physics_guided_NN,10,350,2,70,0.009358958768037459,0.06739398092031479
physics_guided_NN,10,350,2,71,0.013687101542018354,0.06662001460790634
physics_guided_NN,10,350,2,72,0.01108025359765937,0.06937959790229797
physics_guided_NN,10,350,2,73,0.010201502164515356,0.0646202340722084
physics_guided_NN,10,350,2,74,0.0102717262149478,0.06447578221559525
physics_guided_NN,10,350,2,75,0.010038047951335708,0.06680122017860413
physics_guided_NN,10,350,2,76,0.009627512151685854,0.06567447632551193
physics_guided_NN,10,350,2,77,0.009219381104533872,0.06621276587247849
