model,epoch,training_loss,validation_loss
physics_guided_NN,109,0.0013877287819261917,0.008374135941267014
physics_guided_NN,110,0.001923068251926452,0.008634782396256924
physics_guided_NN,111,0.0024758469831960444,0.008064791560173035
physics_guided_NN,112,0.0017245565752752802,0.007187039591372013
physics_guided_NN,113,0.002064530052435161,0.01210879348218441
physics_guided_NN,114,0.0014701151246712966,0.008968168869614601
physics_guided_NN,115,0.001741788085465404,0.008164904080331326
physics_guided_NN,116,0.0015083622981116854,0.008615714497864246
physics_guided_NN,117,0.0013916247704235667,0.008591987192630768
physics_guided_NN,118,0.002747244961475107,0.007407601922750473
physics_guided_NN,119,0.0030449386876584454,0.009148149751126766
physics_guided_NN,120,0.0017962640299546448,0.008951935917139053
physics_guided_NN,121,0.0024260717989157206,0.00792128685861826
physics_guided_NN,122,0.0018699649081099778,0.00879135075956583
physics_guided_NN,123,0.0011934910445812752,0.007989930920302868
physics_guided_NN,124,0.0010607612107626416,0.007539250887930393
physics_guided_NN,125,0.0010010684173638847,0.00807509757578373
physics_guided_NN,126,0.0010937370449854908,0.009662901051342487
physics_guided_NN,127,0.0012014012958388776,0.008208259008824825
physics_guided_NN,128,0.002094057189639319,0.00863704178482294
physics_guided_NN,129,0.0015929248681376604,0.007899358868598938
physics_guided_NN,130,0.001185614254262129,0.007793557830154896
physics_guided_NN,131,0.001699772251198407,0.01174865197390318
physics_guided_NN,132,0.0026735091137445786,0.007433147635310888
physics_guided_NN,133,0.006067176396027207,0.009242004714906216
physics_guided_NN,134,0.00241785473190248,0.009011986665427685
physics_guided_NN,135,0.0014457145033785227,0.008299536071717739
physics_guided_NN,136,0.0018523855865086344,0.011002306826412678
physics_guided_NN,137,0.00185522759989412,0.008512035012245178
physics_guided_NN,138,0.0013951102721462534,0.009688247926533222
physics_guided_NN,139,0.0014755956717470492,0.007716389838606119
physics_guided_NN,140,0.001133007394276898,0.009173036552965641
physics_guided_NN,141,0.0011254212184047157,0.00877601932734251
physics_guided_NN,142,0.0013277942335910419,0.007693674881011248
physics_guided_NN,143,0.001493700184139677,0.008076367899775505
physics_guided_NN,144,0.0012561561338688162,0.008131985552608967
physics_guided_NN,145,0.0009733792928851802,0.008463015779852867
physics_guided_NN,146,0.0008604951732029969,0.0071315341629087925
physics_guided_NN,147,0.0016438812170897355,0.013943725265562534
physics_guided_NN,148,0.002387831740568138,0.00862401444464922
physics_guided_NN,149,0.004194216793191366,0.007945935241878033
physics_guided_NN,150,0.002615422142182731,0.009509937837719917
physics_guided_NN,151,0.0013937548115129836,0.00694352388381958
physics_guided_NN,152,0.001055569712876935,0.0074028572998940945
physics_guided_NN,153,0.000929030310891738,0.008514842949807644
physics_guided_NN,154,0.0009267485573549163,0.007594964001327753
physics_guided_NN,155,0.0008937355310825462,0.008724329993128777
physics_guided_NN,156,0.0015677245905284178,0.009445441886782646
physics_guided_NN,157,0.0030356899205468257,0.007181259337812662
physics_guided_NN,158,0.0013034743722528219,0.00796246062964201
physics_guided_NN,159,0.001311528927180916,0.008336479775607586
physics_guided_NN,160,0.0023056945266117426,0.006987658329308033
physics_guided_NN,161,0.0026617671495345846,0.010199662297964096
physics_guided_NN,162,0.002915914973709732,0.009852524846792221
physics_guided_NN,163,0.0022574054839258843,0.007618201430886984
physics_guided_NN,164,0.001518675144126808,0.008523141033947468
physics_guided_NN,165,0.0018270982842130416,0.009862920269370079
physics_guided_NN,166,0.0017583131541455673,0.00807038601487875
physics_guided_NN,167,0.0014045467589643191,0.007155786268413067
physics_guided_NN,168,0.0010483700030652636,0.007834452204406261
physics_guided_NN,169,0.0007704241709275679,0.007379114627838135
physics_guided_NN,170,0.0006703576247673482,0.007080245763063431
physics_guided_NN,171,0.0007066254342631014,0.007156613748520613
physics_guided_NN,172,0.0006852995204760439,0.0076879169791936874
physics_guided_NN,173,0.000797152024990117,0.007353638764470816
physics_guided_NN,174,0.0006892642948183824,0.007099625654518604
physics_guided_NN,175,0.0009114991757087409,0.00680165272206068
physics_guided_NN,176,0.002174808497709984,0.011089915409684181
physics_guided_NN,177,0.0019720957550982184,0.009281279519200325
physics_guided_NN,178,0.0014961548419457607,0.007123439572751522
physics_guided_NN,179,0.00105060295953246,0.00937704462558031
physics_guided_NN,180,0.0025425582192838193,0.009877675212919712
physics_guided_NN,181,0.0020952972366516903,0.007970508188009262
physics_guided_NN,182,0.0020406309541695835,0.008349277079105377
physics_guided_NN,183,0.0018347544336310504,0.009451656602323055
physics_guided_NN,184,0.004825804928656328,0.007191209588199854
physics_guided_NN,185,0.002414263789118691,0.009164063259959221
physics_guided_NN,186,0.0022312811713411725,0.007691047620028257
physics_guided_NN,187,0.001344135564497926,0.007971432991325855
physics_guided_NN,188,0.0007095117354765535,0.008287557400763035
physics_guided_NN,189,0.000737430456105027,0.006277019623667002
physics_guided_NN,190,0.0009176808049563657,0.007138404995203018
physics_guided_NN,191,0.0008758681286549704,0.008022327907383442
physics_guided_NN,192,0.0008372029876971448,0.00719810975715518
physics_guided_NN,193,0.0009542870023076168,0.007782769855111837
physics_guided_NN,194,0.0012295685936061834,0.008148126304149628
physics_guided_NN,195,0.001037045194640417,0.007616605143994093
physics_guided_NN,196,0.0008498529683989049,0.007466833107173443
physics_guided_NN,197,0.000584299725596793,0.007743570022284985
physics_guided_NN,198,0.0012790091272274202,0.007696740794926882
physics_guided_NN,199,0.001589306017426266,0.010542893782258034
physics_guided_NN,200,0.0014194749867204916,0.0069617778062820435
physics_guided_NN,201,0.0064932162143205375,0.022620687261223793
physics_guided_NN,202,0.0077296185497702525,0.010941934771835804
physics_guided_NN,203,0.0026980257127434014,0.017820406705141068
physics_guided_NN,204,0.0027788850203664464,0.008715305477380753
physics_guided_NN,205,0.0017958940287247638,0.007961515337228775
physics_guided_NN,206,0.0012236665122062815,0.010957078076899052
physics_guided_NN,207,0.0014983746829040517,0.008317477069795132
physics_guided_NN,208,0.0007430917313534089,0.008353742770850658
physics_guided_NN,209,0.0006877610422882505,0.008279088884592056
physics_guided_NN,210,0.0006164055095392872,0.007823300547897816
physics_guided_NN,211,0.0005437352313575419,0.007486376445740461
physics_guided_NN,212,0.000539770617086271,0.0074443877674639225
physics_guided_NN,213,0.0005235849104461852,0.007713207509368658
physics_guided_NN,214,0.0006373702770691704,0.008819662034511566
physics_guided_NN,215,0.000750970607623458,0.007429535035043955
physics_guided_NN,216,0.0006008603104750033,0.008524095639586449
physics_guided_NN,217,0.0005711926546857946,0.0072533562779426575
physics_guided_NN,218,0.0005895442787071012,0.008010104298591614
physics_guided_NN,219,0.0006384621929927645,0.0073854150250554085
physics_guided_NN,220,0.0005521826033311134,0.006852300837635994
physics_guided_NN,221,0.0005214952358404513,0.0071154250763356686
physics_guided_NN,222,0.0005704445565987209,0.007131735794246197
physics_guided_NN,223,0.0004942222567148168,0.00726365577429533
physics_guided_NN,224,0.00044169408819553526,0.007356489542871714
physics_guided_NN,225,0.0006276476614981551,0.007508463691920042
physics_guided_NN,226,0.0006980781295252117,0.008075437508523464
physics_guided_NN,227,0.0010123409455197608,0.008638471364974976
physics_guided_NN,228,0.007834732403386046,0.008089100010693073
physics_guided_NN,229,0.006078316736966372,0.008672324940562248
physics_guided_NN,230,0.0029905868323773822,0.009154277853667736
physics_guided_NN,231,0.001384316809179092,0.009711296297609806
physics_guided_NN,232,0.0006378375890728256,0.007744021713733673
physics_guided_NN,233,0.0005190590301274576,0.00853765569627285
physics_guided_NN,234,0.0005300676849649542,0.008053869940340519
physics_guided_NN,235,0.0005244016282218085,0.0073739904910326
physics_guided_NN,236,0.0007265674685847692,0.008250598795711994
physics_guided_NN,237,0.0006786049645267088,0.007419413886964321
physics_guided_NN,238,0.0005358675621788611,0.007648295257240534
physics_guided_NN,239,0.0005140807188581675,0.006996138487011194
