epoch,training_loss,validation_loss
1,0.6686759368939833,0.3317052125930786
2,0.2766673770140518,0.2278485745191574
3,0.21906918700445782,0.19605427980422974
4,0.19423603002320636,0.1770043969154358
5,0.18387384079396724,0.16695283353328705
6,0.17635101780972698,0.16401049494743347
7,0.16968855559825896,0.15348973870277405
8,0.16203474053605035,0.1507725566625595
9,0.15753081283447418,0.14929623901844025
10,0.1662862106141719,0.14725250005722046
11,0.15566101870076224,0.1438700556755066
12,0.15221672274849632,0.15081557631492615
13,0.1487714477560737,0.14162297546863556
14,0.14474690112877975,0.1479678750038147
15,0.14957785034044221,0.14409969747066498
16,0.14962132397023115,0.1445809155702591
17,0.14561275998977097,0.1392010748386383
18,0.14457751421088522,0.13910557329654694
19,0.1434338535436175,0.1378890424966812
20,0.13517788369208575,0.13625113666057587
21,0.1419717839326371,0.14290399849414825
22,0.13686545938253403,0.1360454559326172
23,0.13915498986501584,0.13739794492721558
24,0.12924901013347237,0.138895183801651
25,0.13364007826894522,0.13601166009902954
26,0.13231440848586234,0.1365891844034195
27,0.12994508668780327,0.13560600578784943
28,0.13201113690368155,0.1444910317659378
29,0.1278113344176249,0.1372787356376648
30,0.12693565518341282,0.14174924790859222
31,0.1253133363513784,0.13287252187728882
32,0.11972476067868146,0.1362268328666687
33,0.11888110502199693,0.1352517306804657
34,0.11882956077937376,0.14177396893501282
35,0.11928411237895489,0.13717994093894958
36,0.11695521970025517,0.1374807059764862
37,0.11806538741696965,0.1370578110218048
38,0.11178720207376913,0.13438470661640167
39,0.11296611699191007,0.1312570869922638
40,0.10975067463110794,0.132679745554924
41,0.11693210486661304,0.13374848663806915
42,0.11163720132952387,0.13357312977313995
43,0.11513946694745258,0.13066335022449493
44,0.10281336339698596,0.12886060774326324
45,0.10008611980487,0.13203667104244232
46,0.09955223419449546,0.13338422775268555
47,0.0962188924070109,0.15116818249225616
48,0.10757955737750638,0.1304270625114441
49,0.09831419627774846,0.13355636596679688
50,0.10021602892401543,0.13670159876346588
51,0.09413759252903137,0.14222528040409088
52,0.09280672022564844,0.12813453376293182
53,0.08978275292637673,0.1316394954919815
54,0.08784335309808905,0.12762896716594696
55,0.09130548298020255,0.13346101343631744
56,0.08785016800869595,0.1392037570476532
57,0.08586933460425247,0.1321002095937729
58,0.08481796289032156,0.12905541062355042
59,0.08915935121476651,0.13529610633850098
60,0.08005544213070111,0.13813774287700653
61,0.08417276293039322,0.13531701266765594
62,0.07935659556903622,0.134205162525177
63,0.07437549450180747,0.13228961825370789
64,0.07570224092765288,0.132644385099411
65,0.0735826363787055,0.13808132708072662
66,0.08006320900537751,0.14225313067436218
67,0.07443536342206326,0.13580422103405
68,0.06894298324530775,0.1307137906551361
69,0.07465991023927927,0.14143498241901398
70,0.06593004281378605,0.13543061912059784
71,0.06426451099528507,0.13185252249240875
72,0.0695129688151858,0.13055521249771118
73,0.06026161336763339,0.13441656529903412
74,0.06358459005978974,0.13569828867912292
75,0.06834829295562073,0.13573166728019714
76,0.060502133924852715,0.1364406943321228
77,0.05848296834155917,0.1262550801038742
78,0.05593180414289236,0.12682877480983734
79,0.05824967302720655,0.13968275487422943
80,0.06352350185201927,0.15044213831424713
81,0.06431313626129519,0.15283498167991638
82,0.05826855078339577,0.13365773856639862
83,0.049585898567668416,0.12918782234191895
84,0.048526253432712774,0.13096067309379578
85,0.04884456798264926,0.1350691318511963
86,0.04731929686597802,0.13173207640647888
87,0.0476489145308733,0.13287445902824402
88,0.0464105194603855,0.1352909654378891
89,0.04782524349337274,0.1372166872024536
90,0.04903423201970079,0.13465936481952667
91,0.05485034275122664,0.14821556210517883
92,0.044072760226712984,0.1352308988571167
93,0.044005410322411495,0.13274388015270233
94,0.04534940511326898,0.14225374162197113
95,0.04363968860019337,0.13539934158325195
96,0.04140463158996268,0.13589848577976227
97,0.0389161095361818,0.1310858279466629
98,0.04133608668026599,0.12968140840530396
99,0.041676118851385335,0.13823328912258148
100,0.043168841759589585,0.14386266469955444
101,0.04151727515696125,0.13856647908687592
102,0.036440650830892,0.13664379715919495
103,0.03958807462318377,0.1321433037519455
104,0.03734298365359957,0.14310279488563538
105,0.038199985941702666,0.13188070058822632
106,0.045548460260033605,0.13756071031093597
107,0.03604355928572742,0.12976564466953278
108,0.03371870240873911,0.1337403953075409
109,0.03484932410276749,0.14079879224300385
110,0.033961151904341846,0.1250106394290924
111,0.03529069893570109,0.13119973242282867
112,0.03457207650962201,0.13961510360240936
113,0.032684167753905057,0.12399794906377792
114,0.03314253256910227,0.14781434834003448
115,0.03068516179919243,0.13708826899528503
116,0.02889428192072294,0.13467396795749664
117,0.03081032945351167,0.15689367055892944
118,0.03288590033453974,0.13794074952602386
119,0.03326287178999998,0.14832644164562225
120,0.03335643470795317,0.13256539404392242
121,0.028239842064001344,0.13937363028526306
122,0.026657953003252095,0.13463656604290009
123,0.028254838253964076,0.1380184143781662
124,0.027670050607147542,0.1471652239561081
125,0.02796180183067918,0.13782520592212677
126,0.024379102013666522,0.15020205080509186
127,0.029734030078080568,0.14385206997394562
128,0.02466146255928007,0.14771200716495514
129,0.02577831268479878,0.1300073266029358
130,0.023178122522817417,0.13219019770622253
131,0.024041234312409704,0.13552653789520264
