model,output,rmse,mae,r2,training_time_seconds,prediction_time_seconds
Neural_Network,peak_displacement,0.0111969415297198,0.0029636185855543,0.7509501622724437,46.58862429100554,0.0007509169809054
Neural_Network,rms_displacement,0.0055874485904137,0.0015144896194517,0.7545925334836621,46.58862429100554,0.0007509169809054
Displacement_Neural_Network,peak_displacement,0.01534510764757626,0.005211986133684591,0.5322354328237078,8.760621041990817,0.0009462500165682286
Displacement_Neural_Network,rms_displacement,0.007720789093835478,0.002715837720840055,0.5314196528732661,8.760621041990817,0.0009462500165682286
