model,training_percentage,training_samples,repeat,epoch,training_loss,validation_loss
physics_guided_NN,25,875,2,1,0.9605127062116351,0.8451879024505615
physics_guided_NN,25,875,2,2,0.7730292571442468,0.5707305669784546
physics_guided_NN,25,875,2,3,0.4513078161648342,0.3244306445121765
physics_guided_NN,25,875,2,4,0.2817055939563683,0.24451160430908203
physics_guided_NN,25,875,2,5,0.21834347237433707,0.20007489621639252
physics_guided_NN,25,875,2,6,0.17573107167014054,0.17497308552265167
physics_guided_NN,25,875,2,7,0.1468491360012974,0.15442989766597748
physics_guided_NN,25,875,2,8,0.12535943875887565,0.13786490261554718
physics_guided_NN,25,875,2,9,0.11055893717067582,0.1234060600399971
physics_guided_NN,25,875,2,10,0.09973691257515124,0.11660151183605194
physics_guided_NN,25,875,2,11,0.09160167670675687,0.11170987784862518
physics_guided_NN,25,875,2,12,0.08697016430752617,0.099068284034729
physics_guided_NN,25,875,2,13,0.07143821194767952,0.0905563235282898
physics_guided_NN,25,875,2,14,0.06268816241728407,0.08615489304065704
physics_guided_NN,25,875,2,15,0.05713631824723312,0.08035119622945786
physics_guided_NN,25,875,2,16,0.051309859313602955,0.07836328446865082
physics_guided_NN,25,875,2,17,0.046876569311799746,0.07441015541553497
physics_guided_NN,25,875,2,18,0.042182231321930885,0.07134810090065002
physics_guided_NN,25,875,2,19,0.04067685318711613,0.06806065887212753
physics_guided_NN,25,875,2,20,0.03581990734008806,0.06988003104925156
physics_guided_NN,25,875,2,21,0.0338837042716997,0.06394129246473312
physics_guided_NN,25,875,2,22,0.03183733791645084,0.06255776435136795
physics_guided_NN,25,875,2,23,0.029019091544406756,0.059525493532419205
physics_guided_NN,25,875,2,24,0.028132009087130427,0.05946659296751022
physics_guided_NN,25,875,2,25,0.026270698489887372,0.05999012663960457
physics_guided_NN,25,875,2,26,0.024849758483469486,0.05945983901619911
physics_guided_NN,25,875,2,27,0.023741933616942594,0.057378966361284256
physics_guided_NN,25,875,2,28,0.021531275140919855,0.05423924699425697
physics_guided_NN,25,875,2,29,0.021142378017040237,0.05481494218111038
physics_guided_NN,25,875,2,30,0.02138653440800096,0.054472435265779495
physics_guided_NN,25,875,2,31,0.01993550975540919,0.05448783189058304
physics_guided_NN,25,875,2,32,0.01708058495673218,0.05221916735172272
physics_guided_NN,25,875,2,33,0.01616924279369414,0.05639037489891052
physics_guided_NN,25,875,2,34,0.01721246324346534,0.053167857229709625
physics_guided_NN,25,875,2,35,0.019642005308664272,0.053697776049375534
physics_guided_NN,25,875,2,36,0.01706014816383166,0.053972046822309494
physics_guided_NN,25,875,2,37,0.015076810460803764,0.049874190241098404
physics_guided_NN,25,875,2,38,0.012937663522149836,0.04954272136092186
physics_guided_NN,25,875,2,39,0.012217831748005534,0.05119828134775162
physics_guided_NN,25,875,2,40,0.012155989118452584,0.05024665594100952
physics_guided_NN,25,875,2,41,0.013993559504992195,0.050094105303287506
physics_guided_NN,25,875,2,42,0.011591280012258462,0.04883255437016487
physics_guided_NN,25,875,2,43,0.01221396037310894,0.05161884427070618
physics_guided_NN,25,875,2,44,0.010562480859724539,0.046967726200819016
physics_guided_NN,25,875,2,45,0.009702386201492377,0.04671308770775795
physics_guided_NN,25,875,2,46,0.009586677221315247,0.04634889215230942
physics_guided_NN,25,875,2,47,0.008893289403723819,0.04695377126336098
physics_guided_NN,25,875,2,48,0.008674902059803051,0.04505518078804016
physics_guided_NN,25,875,2,49,0.010586206651558834,0.04712734743952751
physics_guided_NN,25,875,2,50,0.00974901592625039,0.04612528532743454
physics_guided_NN,25,875,2,51,0.008776906794602317,0.045500997453927994
physics_guided_NN,25,875,2,52,0.00826196139678359,0.0454048253595829
physics_guided_NN,25,875,2,53,0.007813006107296263,0.04443776234984398
physics_guided_NN,25,875,2,54,0.007671161188877055,0.043850041925907135
physics_guided_NN,25,875,2,55,0.008736906074253576,0.04471341893076897
physics_guided_NN,25,875,2,56,0.006841891495111797,0.04307561740279198
physics_guided_NN,25,875,2,57,0.007768752868287265,0.04420292750000954
physics_guided_NN,25,875,2,58,0.007057878255311932,0.043153006583452225
physics_guided_NN,25,875,2,59,0.005895575475213783,0.04262528195977211
physics_guided_NN,25,875,2,60,0.005740356066131166,0.04214134067296982
physics_guided_NN,25,875,2,61,0.0055335738496588805,0.0420154444873333
physics_guided_NN,25,875,2,62,0.005188431041980428,0.04213446378707886
physics_guided_NN,25,875,2,63,0.0056082437679703745,0.042093295603990555
physics_guided_NN,25,875,2,64,0.005793299525976181,0.04147859290242195
physics_guided_NN,25,875,2,65,0.005551634298171848,0.041966937482357025
physics_guided_NN,25,875,2,66,0.005820404023065099,0.04351517930626869
physics_guided_NN,25,875,2,67,0.005219407812026995,0.04147548973560333
physics_guided_NN,25,875,2,68,0.00520080080189343,0.040664393454790115
physics_guided_NN,25,875,2,69,0.004535416839644313,0.04087469354271889
physics_guided_NN,25,875,2,70,0.004730811791627535,0.03951776400208473
physics_guided_NN,25,875,2,71,0.004380426660645753,0.04034506529569626
physics_guided_NN,25,875,2,72,0.004049283219501376,0.03943486139178276
physics_guided_NN,25,875,2,73,0.004017261796564396,0.0396781824529171
physics_guided_NN,25,875,2,74,0.0038108289424729136,0.04024023562669754
physics_guided_NN,25,875,2,75,0.003519456858547138,0.03881613910198212
physics_guided_NN,25,875,2,76,0.0035353649873286486,0.03875269740819931
physics_guided_NN,25,875,2,77,0.0036737548819343957,0.03931702300906181
physics_guided_NN,25,875,2,78,0.003572117878190641,0.039075639098882675
physics_guided_NN,25,875,2,79,0.0034423882025294006,0.03915422409772873
physics_guided_NN,25,875,2,80,0.00319969146845064,0.03890696167945862
physics_guided_NN,25,875,2,81,0.0033437746710010935,0.038704607635736465
physics_guided_NN,25,875,2,82,0.0033796077727207114,0.03831011801958084
physics_guided_NN,25,875,2,83,0.0030742777328539106,0.03888734057545662
physics_guided_NN,25,875,2,84,0.0030182280211842488,0.03878457471728325
physics_guided_NN,25,875,2,85,0.002804681035091302,0.038217730820178986
physics_guided_NN,25,875,2,86,0.002954978554043919,0.03865634649991989
physics_guided_NN,25,875,2,87,0.0028946159540542533,0.03860551491379738
physics_guided_NN,25,875,2,88,0.0026871199453515665,0.038887932896614075
physics_guided_NN,25,875,2,89,0.0026476963123838815,0.037913162261247635
physics_guided_NN,25,875,2,90,0.002733850951439568,0.0384015217423439
physics_guided_NN,25,875,2,91,0.0025628029252402484,0.038442615419626236
physics_guided_NN,25,875,2,92,0.0025151282232919975,0.03770405799150467
physics_guided_NN,25,875,2,93,0.0025765481903882964,0.03797175735235214
physics_guided_NN,25,875,2,94,0.0025923667791565613,0.037610407918691635
physics_guided_NN,25,875,2,95,0.0025022810358288033,0.0372127927839756
physics_guided_NN,25,875,2,96,0.0022893643389189883,0.03780217841267586
physics_guided_NN,25,875,2,97,0.0024044279458134304,0.03743596002459526
physics_guided_NN,25,875,2,98,0.002309102427846353,0.03698365390300751
physics_guided_NN,25,875,2,99,0.00230204762192443,0.037048231810331345
physics_guided_NN,25,875,2,100,0.002184933134620743,0.03741909936070442
physics_guided_NN,25,875,2,101,0.002206056586666299,0.03733353689312935
physics_guided_NN,25,875,2,102,0.002212767946600382,0.03700926899909973
physics_guided_NN,25,875,2,103,0.002131834376736411,0.03729059174656868
physics_guided_NN,25,875,2,104,0.002066303260757455,0.037206802517175674
physics_guided_NN,25,875,2,105,0.002123931414514248,0.036574095487594604
physics_guided_NN,25,875,2,106,0.002208130109855639,0.03696148842573166
physics_guided_NN,25,875,2,107,0.0021182161789121373,0.03724883869290352
physics_guided_NN,25,875,2,108,0.002032883240774806,0.03700357675552368
physics_guided_NN,25,875,2,109,0.002155337474375431,0.03654446825385094
physics_guided_NN,25,875,2,110,0.0020673923759854267,0.03690309450030327
physics_guided_NN,25,875,2,111,0.002045218458598746,0.036630600690841675
physics_guided_NN,25,875,2,112,0.002007521123492292,0.0368766151368618
physics_guided_NN,25,875,2,113,0.0019333713072618203,0.036639075726270676
physics_guided_NN,25,875,2,114,0.0018459926816701358,0.03646862879395485
physics_guided_NN,25,875,2,115,0.0018072185755175138,0.03653959557414055
physics_guided_NN,25,875,2,116,0.001746830700929942,0.03593146428465843
physics_guided_NN,25,875,2,117,0.001915466198365071,0.03649292141199112
physics_guided_NN,25,875,2,118,0.0017789726012519427,0.03680161386728287
physics_guided_NN,25,875,2,119,0.0017398800908787443,0.03721502795815468
physics_guided_NN,25,875,2,120,0.001709114868260388,0.03658841550350189
physics_guided_NN,25,875,2,121,0.001684913898186226,0.03653297573328018
physics_guided_NN,25,875,2,122,0.0018219302375135677,0.036535829305648804
physics_guided_NN,25,875,2,123,0.0017799767540834313,0.03640924021601677
physics_guided_NN,25,875,2,124,0.0016029635527437286,0.036498550325632095
physics_guided_NN,25,875,2,125,0.001583144093664097,0.03628316521644592
physics_guided_NN,25,875,2,126,0.0016411444646239812,0.03638490289449692
physics_guided_NN,25,875,2,127,0.0015879226100098873,0.03623327240347862
physics_guided_NN,25,875,2,128,0.0017028764788327472,0.03626926243305206
physics_guided_NN,25,875,2,129,0.001579530570389969,0.036594294011592865
