model,training_percentage,training_samples,repeat,epoch,training_loss,validation_loss
standard_NN,75,2625,3,1,0.7952038013331947,0.46388015151023865
standard_NN,75,2625,3,2,0.33629714466986205,0.28708451986312866
standard_NN,75,2625,3,3,0.2493391822846163,0.23428919911384583
standard_NN,75,2625,3,4,0.21262371275640493,0.21168366074562073
standard_NN,75,2625,3,5,0.19130298167112328,0.19278503954410553
standard_NN,75,2625,3,6,0.1778758062670628,0.1820094734430313
standard_NN,75,2625,3,7,0.16737009698547245,0.1740090698003769
standard_NN,75,2625,3,8,0.16693416597055538,0.19917434453964233
standard_NN,75,2625,3,9,0.1745243354013101,0.16558527946472168
standard_NN,75,2625,3,10,0.15455231323306048,0.16539686918258667
standard_NN,75,2625,3,11,0.14834542583585494,0.1622786968946457
standard_NN,75,2625,3,12,0.4292973064861837,0.16169433295726776
standard_NN,75,2625,3,13,0.2728945231952128,0.15989889204502106
standard_NN,75,2625,3,14,0.1787012911268643,0.1544341892004013
standard_NN,75,2625,3,15,0.14935865789829267,0.1511816680431366
standard_NN,75,2625,3,16,0.14941420987071025,0.15021653473377228
standard_NN,75,2625,3,17,0.14070545254729777,0.1509139984846115
standard_NN,75,2625,3,18,0.14051349589689857,0.1517278552055359
standard_NN,75,2625,3,19,0.14445787685967626,0.15104547142982483
standard_NN,75,2625,3,20,0.14101957181646002,0.15072129666805267
standard_NN,75,2625,3,21,0.13419060776054503,0.14959433674812317
standard_NN,75,2625,3,22,0.13279692398472911,0.1520317643880844
standard_NN,75,2625,3,23,0.13076489872764796,0.15025456249713898
standard_NN,75,2625,3,24,0.12979385235701643,0.15371809899806976
standard_NN,75,2625,3,25,0.132089038035788,0.15162722766399384
standard_NN,75,2625,3,26,0.1271209125088284,0.1500476747751236
standard_NN,75,2625,3,27,0.12718100572514923,0.15161387622356415
standard_NN,75,2625,3,28,0.12548584932838344,0.1520203948020935
standard_NN,75,2625,3,29,0.1382673978362055,0.15645110607147217
standard_NN,75,2625,3,30,0.13050781922287397,0.15580111742019653
standard_NN,75,2625,3,31,0.12459709294628174,0.15440769493579865
standard_NN,75,2625,3,32,0.1203174874452608,0.15433472394943237
standard_NN,75,2625,3,33,0.12406716442533902,0.15722736716270447
standard_NN,75,2625,3,34,0.12542637499670187,0.15534259378910065
standard_NN,75,2625,3,35,0.1177945824539555,0.15534834563732147
standard_NN,75,2625,3,36,0.11741046390185754,0.15507659316062927
standard_NN,75,2625,3,37,0.11931869267885174,0.158087357878685
standard_NN,75,2625,3,38,0.1148671003230404,0.1550600379705429
standard_NN,75,2625,3,39,0.11481589561749604,0.1616077423095703
standard_NN,75,2625,3,40,0.24585179878132685,0.17155252397060394
standard_NN,75,2625,3,41,0.15980212581676564,0.16960583627223969
standard_NN,75,2625,3,42,0.11722639318378199,0.16255150735378265
standard_NN,75,2625,3,43,0.11125109185065542,0.1590333729982376
standard_NN,75,2625,3,44,0.11254004748272044,0.15739750862121582
standard_NN,75,2625,3,45,0.1247428460046649,0.16750003397464752
standard_NN,75,2625,3,46,0.12412995893862985,0.16029520332813263
standard_NN,75,2625,3,47,0.10983232153895577,0.1623256355524063
standard_NN,75,2625,3,48,0.10844497022862058,0.1591859608888626
standard_NN,75,2625,3,49,0.1077334283424231,0.15729928016662598
standard_NN,75,2625,3,50,0.10434601388295137,0.15858127176761627
standard_NN,75,2625,3,51,0.10603229501949889,0.15979011356830597
standard_NN,75,2625,3,52,0.10240799499331929,0.16132013499736786
standard_NN,75,2625,3,53,0.09892399416726437,0.15813428163528442
standard_NN,75,2625,3,54,0.10423966013782081,0.16315138339996338
standard_NN,75,2625,3,55,0.1580336932092905,0.1715460568666458
standard_NN,75,2625,3,56,0.22492045944645292,0.20044848322868347
standard_NN,75,2625,3,57,0.13693630716824418,0.16574934124946594
standard_NN,75,2625,3,58,0.11389343899541668,0.16099336743354797
standard_NN,75,2625,3,59,0.1085880538975332,0.15894074738025665
standard_NN,75,2625,3,60,0.10159562718832776,0.16091522574424744
standard_NN,75,2625,3,61,0.09997675082247172,0.16019028425216675
standard_NN,75,2625,3,62,0.09755449617278784,0.16074103116989136
standard_NN,75,2625,3,63,0.09608686499303162,0.16263136267662048
standard_NN,75,2625,3,64,0.09212546829145313,0.15920881927013397
standard_NN,75,2625,3,65,0.09623734919088227,0.1618431806564331
standard_NN,75,2625,3,66,0.096040258416906,0.17030511796474457
standard_NN,75,2625,3,67,0.09576618058166614,0.16348722577095032
standard_NN,75,2625,3,68,0.09102737183483052,0.16354544460773468
standard_NN,75,2625,3,69,0.09018561809456774,0.16680771112442017
standard_NN,75,2625,3,70,0.09073687175848699,0.16473011672496796
standard_NN,75,2625,3,71,0.08679569573169352,0.167136549949646
